round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.2085790634155273,3.2085790634155273,3.2085790634155273,3.2085790634155273,3.207810401916504,3.2085790634155273,3.2085790634155273
2,3.2084834575653076,3.2084834575653076,3.2084834575653076,3.2084834575653076,3.2084834575653076,3.208329916000366,3.2084834575653076
3,3.208324909210205,3.208324909210205,3.2079174518585205,3.208324909210205,3.208324909210205,3.208324909210205,3.208324909210205
