round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.273383855819702,3.273383855819702,3.275059700012207,3.292451858520508,3.273383855819702,3.2951111793518066,3.273383855819702,3.273383855819702,3.273383855819702,3.2669363021850586
2,3.275956869125366,3.2722487449645996,3.2782533168792725,3.2804512977600098,3.2796545028686523,3.292909860610962,3.2916436195373535,3.2865052223205566,3.271733522415161,3.270524501800537
3,3.2703628540039062,3.271418571472168,3.275651454925537,3.2788374423980713,3.2984180450439453,3.2878196239471436,3.2848868370056152,3.2761664390563965,3.2723379135131836,3.280129909515381
4,3.272163152694702,3.2720274925231934,3.2752161026000977,3.2900118827819824,3.2852749824523926,3.289882183074951,3.2840592861175537,3.2749271392822266,3.27382755279541,3.273881673812866
5,3.271470069885254,3.271991491317749,3.279174566268921,3.2855255603790283,3.2950892448425293,3.28716778755188,3.2885587215423584,3.2754547595977783,3.2740859985351562,3.2752480506896973
6,3.2720320224761963,3.2727460861206055,3.2787914276123047,3.2921509742736816,3.287203311920166,3.2856099605560303,3.284215211868286,3.27626371383667,3.2894458770751953,3.270848512649536
7,3.2839348316192627,3.2730307579040527,3.28090238571167,3.2874395847320557,3.286264657974243,3.2841551303863525,3.281550168991089,3.284855842590332,3.28143310546875,3.278736114501953
8,3.2765088081359863,3.2750542163848877,3.2767603397369385,3.272451162338257,3.2841908931732178,3.2956387996673584,3.301464080810547,3.2803573608398438,3.2801105976104736,3.2770111560821533
9,3.275404214859009,3.275026321411133,3.274733304977417,3.284754753112793,3.283250570297241,3.2862181663513184,3.2911438941955566,3.2823050022125244,3.279831886291504,3.2841641902923584
10,3.2761051654815674,3.2748734951019287,3.277278184890747,3.279916286468506,3.282090663909912,3.285299301147461,3.2972569465637207,3.2813243865966797,3.287053346633911,3.288142681121826
