round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2993597984313965,3.2966690063476562,3.2989068031311035,3.3006110191345215,3.2981433868408203,3.4565110206604004,3.3622519969940186,3.2981433868408203,3.2981433868408203,3.2981433868408203
2,3.297004461288452,3.296607732772827,3.297222852706909,3.5770692825317383,3.495398759841919,3.352961540222168,3.5028953552246094,3.3032758235931396,3.6029982566833496,3.3023831844329834
3,3.5954384803771973,3.296327829360962,3.383354663848877,3.761420488357544,3.670217990875244,3.387676239013672,3.5859358310699463,3.564700126647949,4.068055629730225,3.3716182708740234
4,3.3797354698181152,3.36773419380188,3.5173139572143555,3.9939091205596924,3.518218755722046,3.4549977779388428,3.760563373565674,3.754821538925171,4.450981140136719,3.770634651184082
5,3.821976900100708,3.3895816802978516,3.6136868000030518,3.715728521347046,3.829066514968872,3.9358980655670166,3.9547836780548096,4.179184436798096,4.223677635192871,3.986921548843384
6,3.59763765335083,3.4797403812408447,3.6722235679626465,4.076659679412842,4.008903503417969,3.781240224838257,4.1771745681762695,4.078555107116699,4.706740379333496,4.090542316436768
7,4.022831439971924,3.5405936241149902,3.7515065670013428,3.9672646522521973,4.16251277923584,4.1667022705078125,4.277228355407715,4.460004806518555,4.980889320373535,4.101001739501953
8,4.178969860076904,4.2203755378723145,3.774794340133667,4.314450263977051,4.331050395965576,4.47047758102417,4.1976237297058105,4.743416786193848,4.7349138259887695,4.28541374206543
9,4.458462238311768,4.103244304656982,4.1927170753479,4.560843467712402,4.300924777984619,4.292369365692139,4.3050665855407715,4.676092624664307,5.119975566864014,4.533285140991211
10,4.59589958190918,4.711424827575684,4.409015655517578,4.396820545196533,4.311404705047607,4.285534381866455,4.608850479125977,4.756417274475098,5.382321357727051,4.7484002113342285
