timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753383599.2718437,1,-1,training,13.37925410270691,0,0,0,
1753383614.514971,2,-1,training,13.669323921203613,0,0,0,
1753383621.0114186,3,-1,training,4.987167119979858,0,0,0,
1753383627.460678,4,-1,training,5.002357482910156,0,0,0,
1753383633.9934978,5,-1,training,5.050204753875732,0,0,0,
1753383640.4318879,6,-1,training,4.856864929199219,0,0,0,
1753383647.0260859,7,-1,training,5.142159700393677,0,0,0,
1753383653.4755208,8,-1,training,5.0013039112091064,0,0,0,
1753383659.9063504,9,-1,training,5.009944677352905,0,0,0,
1753383666.250636,10,-1,training,4.877832651138306,0,0,0,
