accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3735.0,,,,,,,,NetworkStructureEvent,,,0.2222222222222222,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753383581.9607346,ring,,,,,370,,10,,95,2624,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753383581.960955,ring,,,,,,,,,,,
0.1,,,,,,,,,,,,,EvaluationEvent,2.417123970031738,"{'loss': 2.417123970031738, 'accuracy': 0.1}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753383585.89229,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753383585.892502,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{1: 1.0, 0: 1.0, 5: 1.0, 3: 1.0, 6: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,6,,,,,,,,,,1,"[1, 0, 5, 3, 6, 2]",,,,,resource_sampling,,,,,,1753383585.892712,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,13.37925410270691,1753383599.2718437,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.2993597984313965, 'mean': -0.002861337037757039, 'std': 0.11221002042293549}}",,,,1,,,,,0,parameter_transfer,,"9,1",,,,1753383599.463569,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.2966690063476562, 'mean': -0.0021591067779809237, 'std': 0.1121341735124588}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753383599.4636447,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.2989068031311035, 'mean': -0.0026612640358507633, 'std': 0.11219953000545502}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753383599.4636776,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.3006110191345215, 'mean': -0.0025063129141926765, 'std': 0.112261101603508}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753383599.4637074,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.2981433868408203, 'mean': -0.0027540181763470173, 'std': 0.11217130720615387}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753383599.4637449,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.4565110206604004, 'mean': -0.0035109668970108032, 'std': 0.11754046380519867}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753383599.4637728,,,,,,,,,,,,
