accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5060.0,,,,,,,,NetworkStructureEvent,,,0.2,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753373004.2455273,star,,,,,486,,9,,61,2816,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753373004.2457354,star,,,,,,,,,,,
0.097,,,,,,,,,,,,,EvaluationEvent,2.323952500152588,"{'loss': 2.323952500152588, 'accuracy': 0.097}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753373008.7441323,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753373008.7443929,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{4: 1.0, 8: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[4, 8]",,,,,resource_sampling,,,,,,1753373008.7446725,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.356305837631226,1753373031.1008027,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 1: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 2: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 3: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 4: {'norm': 3.3763012886047363, 'mean': 8.586159674450755e-05, 'std': 0.11486406624317169}, 5: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 6: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 7: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}, 8: {'norm': 3.3599817752838135, 'mean': 0.000918566482141614, 'std': 0.11430522054433823}, 9: {'norm': 3.245337724685669, 'mean': 0.00030981749296188354, 'std': 0.11040818691253662}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753373031.264069,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,FedAvg,,,,,1753373031.2642996,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753373031.4157727,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,7.760247332077282,,,,,1,,,,,,model_update,,,,,,1753373031.469026,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.1004,,,,,,,,,,,,,EvaluationEvent,2.436259408569336,"{'loss': 2.436259408569336, 'accuracy': 0.1004}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753373032.2785673,,,,,,,,,,,,
,,,,,,,,80.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.004266110932771775,23.53431534767151,1,,2,,,,resource_resource_summary,,,,11.767157673835754,,1753373032.2786326,,,10,78383280,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753373032.3968,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{6: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,2,"[6, 1]",,,,,resource_sampling,,,,,,1753373032.39695,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,18.496776819229126,1753373050.8936357,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 1: {'norm': 3.3315305709838867, 'mean': 0.001713294768705964, 'std': 0.11332801729440689}, 2: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 3: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 4: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 5: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 6: {'norm': 3.3212409019470215, 'mean': 0.0009692304884083569, 'std': 0.11298675835132599}, 7: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 8: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}, 9: {'norm': 3.2530856132507324, 'mean': 0.00039013635250739753, 'std': 0.11067153513431549}}",,,,2,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753373051.0523033,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,2,,,,,,aggregation,FedAvg,,,,,1753373051.0524752,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,2,,,,,,resource_aggregation_cost,,,,,,1753373051.2097752,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,6.495418805153287,,,,,2,,,,,,model_update,,,,,,1753373051.2622159,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.1316,,,,,,,,,,,,,EvaluationEvent,2.3642052146911623,"{'loss': 2.3642052146911623, 'accuracy': 0.1316}",,,,,,,,,,,,,,,,,2,,,,,,evaluation,,,,,,1753373052.0292554,,,,,,,,,,,,
,,,,,,,,80.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.006703150027649547,19.63256072998047,2,,2,,,,resource_resource_summary,,,,9.816280364990234,,1753373052.0293138,,,10,78383280,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,3,,,,,,local_training,,,,,,1753373052.146961,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{4: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,3,"[4, 2]",,,,,resource_sampling,,,,,,1753373052.1471727,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,3,,,,0,,resource_computation_time,,,,,12.227118253707886,1753373064.3741395,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 1: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 2: {'norm': 3.296659231185913, 'mean': 0.00143254897557199, 'std': 0.11214546859264374}, 3: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 4: {'norm': 3.295614242553711, 'mean': 0.0004265015886630863, 'std': 0.11211825907230377}, 5: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 6: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 7: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 8: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}, 9: {'norm': 3.251735210418701, 'mean': 0.0005993573577143252, 'std': 0.11062464863061905}}",,,,3,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753373064.5227523,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,3,,,,,,aggregation,FedAvg,,,,,1753373064.5229156,,,,,,,,,,,,
