accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4517.5,,,,,,,,NetworkStructureEvent,,,0.1,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753376455.8104286,star,,,,,794,,19,,137,3704,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753376455.8107343,star,,,,,,,,,,,
0.0958,,,,,,,,,,,,,EvaluationEvent,2.408079063034058,"{'loss': 2.408079063034058, 'accuracy': 0.0958}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753376461.8709836,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753376461.8712285,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{16: 1.0, 12: 1.0, 13: 1.0, 4: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,1,"[16, 12, 13, 4]",,,,,resource_sampling,,,,,,1753376461.871469,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,23.748708248138428,1753376485.6200354,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,19,1,,,,"{0: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 1: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 2: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 3: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 4: {'norm': 3.337705373764038, 'mean': -0.0026083325501531363, 'std': 0.11352108418941498}, 5: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 6: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 7: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 8: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 9: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 10: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 11: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 12: {'norm': 3.3175647258758545, 'mean': -0.0022739057894796133, 'std': 0.11284293234348297}, 13: {'norm': 3.329794406890869, 'mean': -0.002632123650982976, 'std': 0.11325132846832275}, 14: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 15: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 16: {'norm': 3.3192334175109863, 'mean': -0.0020714059937745333, 'std': 0.11290361732244492}, 17: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 18: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}, 19: {'norm': 3.3110949993133545, 'mean': -0.0023652894888073206, 'std': 0.11262090504169464}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",parameter_transfer,,0,,,,1753376485.9066365,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,20,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,1,,,,,,aggregation,FedAvg,,,,,1753376485.906918,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753376486.1987858,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,20,,2.095273255259337,,,,,1,,,,,,model_update,,,,,,1753376486.2841039,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
0.0883,,,,,,,,,,,,,EvaluationEvent,2.375820265197754,"{'loss': 2.375820265197754, 'accuracy': 0.0883}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753376487.243467,,,,,,,,,,,,
,,,,,,,,80.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.003480166568213388,25.37234878540039,1,,4,,,,resource_resource_summary,,,,6.343087196350098,,1753376487.243535,,,20,156766560,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753376487.5938203,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{1: 1.0, 6: 1.0, 17: 1.0, 4: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,2,"[1, 6, 17, 4]",,,,,resource_sampling,,,,,,1753376487.5940232,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,20.933131217956543,1753376508.5270283,,,,,,,,,,,,
