round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,4.5266642570495605,4.274101734161377,4.219270706176758,4.584129333496094,4.56646728515625,4.068120002746582,4.593045711517334,4.702755928039551,4.424601078033447,4.0999579429626465,4.382750034332275,4.442876815795898,4.45378303527832,4.303106307983398,4.356352806091309,4.055057048797607,4.339389801025391,4.237495422363281,4.365386486053467,3.9206743240356445
2,4.743257999420166,4.642754554748535,4.374861240386963,4.676647186279297,4.4211554527282715,4.370083332061768,4.804641246795654,4.785221576690674,4.642359256744385,4.393439292907715,4.636518955230713,4.427191257476807,4.702908039093018,4.5019330978393555,4.618070125579834,4.311615943908691,4.4411940574646,4.446033000946045,4.582293510437012,4.148097038269043
3,5.0658745765686035,4.874064922332764,4.731766223907471,4.845782279968262,4.763827800750732,4.776187896728516,4.959868907928467,4.8493499755859375,5.0226569175720215,4.678043842315674,4.794528484344482,4.698194980621338,5.006478309631348,4.851223945617676,4.794020175933838,4.61867618560791,4.782282829284668,4.919460773468018,4.93354606628418,4.536786079406738
4,5.195835590362549,5.030057430267334,5.006131649017334,5.21089506149292,5.036282539367676,5.128949165344238,5.339104175567627,5.233699321746826,5.149293899536133,4.934878826141357,5.205892086029053,5.1741766929626465,5.299156665802002,5.1459479331970215,5.136741638183594,4.931070804595947,4.998812675476074,4.980397701263428,5.279466152191162,4.898519039154053
5,5.526012897491455,5.657872200012207,5.274290084838867,5.491885185241699,5.486599445343018,5.459221363067627,5.564002990722656,5.456635475158691,5.4665608406066895,5.310172080993652,5.587136268615723,5.239057540893555,5.546708583831787,5.382389545440674,5.382072448730469,5.285466194152832,5.260390758514404,5.2986040115356445,5.543173313140869,5.20595645904541
6,5.727015018463135,5.623363971710205,5.562419891357422,5.647293567657471,5.624202728271484,5.504051685333252,5.7784423828125,5.713809967041016,5.554388523101807,5.4393134117126465,5.833683013916016,5.621657371520996,5.799444675445557,5.640061855316162,5.593655586242676,5.476421356201172,5.4595112800598145,5.533146858215332,5.570056438446045,5.494456768035889
7,5.96180534362793,5.941126346588135,5.773768424987793,5.817552089691162,5.807083606719971,5.764585971832275,5.918862342834473,5.84840726852417,5.865365028381348,5.772078037261963,5.996028900146484,5.696035385131836,6.079910755157471,5.794101715087891,5.829547882080078,5.705978870391846,5.744774341583252,5.761329650878906,5.890293598175049,5.710269927978516
8,6.076286315917969,5.904268264770508,5.961158275604248,6.066919803619385,6.234555721282959,6.1057586669921875,6.091311454772949,6.038188934326172,6.059523105621338,5.991406440734863,6.10945987701416,5.950361251831055,6.176973342895508,5.9731292724609375,6.031694412231445,5.98309326171875,5.974120140075684,6.006028652191162,5.995506286621094,5.901734352111816
9,6.369235992431641,6.101187229156494,6.1334028244018555,6.239758491516113,6.146147727966309,6.319553852081299,6.423709869384766,6.186548233032227,6.21030855178833,6.122458457946777,6.2029218673706055,6.1825480461120605,6.344801902770996,6.155077934265137,6.136192798614502,6.095193862915039,6.086024761199951,6.1373066902160645,6.148531913757324,6.0370049476623535
10,6.452989101409912,6.344512462615967,6.425347805023193,6.467304229736328,6.334566593170166,6.48197078704834,6.467526912689209,6.443728923797607,6.4611334800720215,6.272615909576416,6.718000411987305,6.3514275550842285,6.559676170349121,6.397344589233398,6.528781414031982,6.281909465789795,6.224055767059326,6.352865219116211,6.332455158233643,6.203080177307129
