timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753349516.2307243,1,25325400,0,5,5,12.87218165397644,0.0660571784066866,0.0,2.574436330795288
1753349523.2249372,2,25325400,0,5,5,6.992003440856934,0.13741412001968997,0.0,1.3984006881713866
1753349530.3185449,3,25325400,0,5,5,7.091170310974121,0.13800260846725718,0.0,1.4182340621948242
1753349536.9031074,4,25325400,0,5,5,6.5822765827178955,0.14923408149986875,0.0,1.316455316543579
1753349543.775171,5,25325400,0,5,5,6.869782447814941,0.14335242891326688,0.0,1.3739564895629883
1753349550.6027663,6,25325400,0,5,5,6.825380325317383,0.14435825595611526,0.0,1.3650760650634766
1753349557.4530547,7,25325400,0,5,5,6.848094463348389,0.14437592899625004,0.0,1.3696188926696777
1753349564.0082715,8,25325400,0,5,5,6.55302882194519,0.15066315543946157,0.0,1.310605764389038
1753349570.8477492,9,25325400,0,5,5,6.837238788604736,0.14447352660057947,0.0,1.3674477577209472
1753349577.4422042,10,25325400,0,5,5,6.592046022415161,0.14998378297695272,0.0,1.3184092044830322
