timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753349515.5068793,1,-1,training,12.148220777511597,0,0,0,
1753349522.5817635,2,-1,training,6.3487207889556885,0,0,0,
1753349529.6787214,3,-1,training,6.451248645782471,0,0,0,
1753349536.2509198,4,-1,training,5.929993152618408,0,0,0,
1753349543.1171703,5,-1,training,6.205261945724487,0,0,0,
1753349549.9694593,6,-1,training,6.191974878311157,0,0,0,
1753349556.8144975,7,-1,training,6.2094433307647705,0,0,0,
1753349563.3768458,8,-1,training,5.921505928039551,0,0,0,
1753349570.211945,9,-1,training,6.20133113861084,0,0,0,
1753349576.8032138,10,-1,training,5.9469969272613525,0,0,0,
