round_num,node_0,node_1,node_2,node_3,node_4
1,3.297520399093628,3.3083837032318115,3.293185234069824,3.2957355976104736,3.329638957977295
2,3.2805325984954834,3.278373956680298,3.2798500061035156,3.2991549968719482,3.2984230518341064
3,3.285250663757324,3.2851290702819824,3.2845873832702637,3.2882320880889893,3.2879154682159424
4,3.2946178913116455,3.298386573791504,3.2908270359039307,3.2783422470092773,3.289945125579834
5,3.314417839050293,3.300466537475586,3.290839910507202,3.278104782104492,3.309507369995117
6,3.2931783199310303,3.297762393951416,3.289634943008423,3.304521322250366,3.2976109981536865
7,3.287452220916748,3.304985523223877,3.2814087867736816,3.3087515830993652,3.2927498817443848
8,3.2957327365875244,3.311006546020508,3.30102276802063,3.2940406799316406,3.3004422187805176
9,3.301166296005249,3.2903242111206055,3.297046422958374,3.2995965480804443,3.3063137531280518
10,3.3160769939422607,3.3118536472320557,3.303467035293579,3.2950546741485596,3.2966866493225098
