round_num,accuracy,loss
0,0.1056,2.3879580921173096
1,0.199,2.180434059524536
2,0.2242,2.132434814453125
3,0.2368,2.123511234664917
4,0.2472,2.1346967109680177
5,0.2539,2.136411854934692
6,0.2576,2.1344806312561033
7,0.2675,2.1346860107421874
8,0.2823,2.1036514629364014
9,0.2848,2.130439499282837
10,0.293,2.091109138870239
