timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753372756.9368808,1,-1,training,32.070351362228394,0,0,0,
1753372765.906281,2,-1,training,7.558231353759766,0,0,0,
1753372774.7126365,3,-1,training,7.416682481765747,0,0,0,
1753372783.631623,4,-1,training,7.524144172668457,0,0,0,
1753372792.948476,5,-1,training,7.879126787185669,0,0,0,
1753372802.2544236,6,-1,training,7.853946208953857,0,0,0,
1753372811.5733702,7,-1,training,7.737771511077881,0,0,0,
1753372821.3650465,8,-1,training,8.236841678619385,0,0,0,
1753372831.205186,9,-1,training,8.204294919967651,0,0,0,
1753372841.5350366,10,-1,training,8.578269958496094,0,0,0,
