round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2759721279144287,3.4115147590637207,3.3265388011932373,3.2759721279144287,3.2759721279144287,3.2759721279144287,3.2759721279144287,3.3374762535095215,3.3818202018737793,3.2759721279144287
2,3.38812518119812,3.2816033363342285,3.2991018295288086,3.368359088897705,3.2786238193511963,3.2798635959625244,3.336982250213623,3.2837624549865723,3.285400390625,3.2796671390533447
3,3.280477523803711,3.2779834270477295,3.2782230377197266,3.2781777381896973,3.3405983448028564,3.3700978755950928,3.2780818939208984,3.278827667236328,3.3148112297058105,3.295346736907959
4,3.275371789932251,3.27545428276062,3.275885820388794,3.3095767498016357,3.299468517303467,3.278247117996216,3.2763125896453857,3.295440196990967,3.277219295501709,3.2743258476257324
5,3.274226427078247,3.2743101119995117,3.313967227935791,3.274454355239868,3.273021697998047,3.291569232940674,3.272336006164551,3.295689582824707,3.273913860321045,3.29814076423645
6,3.273630380630493,3.273655414581299,3.2866835594177246,3.2728946208953857,3.2728822231292725,3.303328514099121,3.306989908218384,3.2738945484161377,3.313638687133789,3.2737228870391846
7,3.3433094024658203,3.2760698795318604,3.286118268966675,3.2769694328308105,3.277992010116577,3.278975248336792,3.2794535160064697,3.3049960136413574,3.312255382537842,3.2774477005004883
8,3.2822625637054443,3.2788760662078857,3.308316230773926,3.2760796546936035,3.312462329864502,3.2811381816864014,3.2818591594696045,3.282519817352295,3.2825539112091064,3.300611972808838
9,3.3030741214752197,3.277308940887451,3.287585496902466,3.2767696380615234,3.2802493572235107,3.3096868991851807,3.2794923782348633,3.2793071269989014,3.3214974403381348,3.2787370681762695
10,3.2805004119873047,3.2810940742492676,3.2818009853363037,3.314344882965088,3.283445119857788,3.3214924335479736,3.2839581966400146,3.2951817512512207,3.341068983078003,3.2826502323150635
