round_num,node_0,node_1,node_2,node_3,node_4
1,3.296743869781494,3.3133275508880615,3.307255744934082,3.31286883354187,3.296743869781494
2,3.336613893508911,3.299445629119873,3.311295509338379,3.299445629119873,3.2736880779266357
3,3.3103811740875244,3.3025131225585938,3.286975860595703,3.3162779808044434,3.3025131225585938
4,3.303713321685791,3.310608148574829,3.303713321685791,3.2990496158599854,3.308387279510498
5,3.303396701812744,3.3216123580932617,3.3028528690338135,3.307025671005249,3.3028528690338135
6,3.305476665496826,3.322345018386841,3.3166756629943848,3.3078253269195557,3.305476665496826
7,3.2885313034057617,3.309257745742798,3.3174283504486084,3.3087353706359863,3.309257745742798
8,3.2955400943756104,3.2836732864379883,3.30234432220459,3.3117897510528564,3.30234432220459
9,3.2958714962005615,3.2838449478149414,3.2958714962005615,3.3101701736450195,3.2930214405059814
10,3.284924030303955,3.294142723083496,3.2794885635375977,3.305083751678467,3.294142723083496
