round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.377542495727539,3.377542495727539,3.377542495727539,3.377542495727539,3.377542495727539,3.3766896724700928,3.3776183128356934
2,3.3770296573638916,3.377117156982422,3.3770296573638916,3.3770296573638916,3.3770296573638916,3.3765525817871094,3.3770296573638916
3,3.376295566558838,3.376723051071167,3.377101182937622,3.376723051071167,3.376723051071167,3.376723051071167,3.376723051071167
