accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,2710.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749351170.6565738,line,122,2,,34,1192,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749351170.6567295,line,,,,,,
0.1362,,,,,EvaluationEvent,2.319303538131714,"{'loss': 2.319303538131714, 'accuracy': 0.1362}",,,,,,,,,,,,,0,,evaluation,,,1749351173.0724108,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749351173.0725362,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.4309728145599365, 'mean': -0.002641314873471856, 'std': 0.2021547555923462}}",,1,0,parameter_transfer,,1,1749351183.6223557,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.406604051589966, 'mean': -0.0039607626385986805, 'std': 0.20069698989391327}}",,1,1,parameter_transfer,,0,1749351183.6224031,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.394857406616211, 'mean': -0.0052516949363052845, 'std': 0.19997495412826538}}",,1,2,parameter_transfer,,1,1749351183.622428,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.415318489074707, 'mean': -0.004797294270247221, 'std': 0.20119237899780273}}",,1,3,parameter_transfer,,2,1749351183.622477,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.4111974239349365, 'mean': -0.004574167542159557, 'std': 0.20095467567443848}}",,1,4,parameter_transfer,,3,1749351183.6224916,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",1,,aggregation,GossipAvg,,1749351183.6225128,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",1,,aggregation,GossipAvg,,1749351183.6225264,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",1,,aggregation,GossipAvg,,1749351183.6225345,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",1,,aggregation,GossipAvg,,1749351183.6225405,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",1,,aggregation,GossipAvg,,1749351183.6225471,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,9.999450519960867,,,1,,model_update,,,1749351183.7379167,,,,,,,"0,1,2,3,4"
0.6479,,,,,EvaluationEvent,1.1482945028305054,"{'loss': 1.1482945028305054, 'accuracy': 0.6479}",,,,,,,,,,,,,1,,evaluation,,,1749351184.0634062,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749351184.0635104,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.411757469177246, 'mean': -0.0025417180731892586, 'std': 0.201023668050766}}",,2,0,parameter_transfer,,1,1749351187.4766436,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.431060552597046, 'mean': -0.0013844950590282679, 'std': 0.2021724432706833}}",,2,1,parameter_transfer,,0,1749351187.4766848,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.4163217544555664, 'mean': -0.004202891141176224, 'std': 0.20126481354236603}}",,2,2,parameter_transfer,,1,1749351187.476703,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.392899751663208, 'mean': -0.003552713431417942, 'std': 0.19989696145057678}}",,2,3,parameter_transfer,,2,1749351187.476719,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.392487049102783, 'mean': -0.0025641657412052155, 'std': 0.19988776743412018}}",,2,4,parameter_transfer,,3,1749351187.4767349,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",2,,aggregation,GossipAvg,,1749351187.476754,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",2,,aggregation,GossipAvg,,1749351187.4767644,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",2,,aggregation,GossipAvg,,1749351187.4767716,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",2,,aggregation,GossipAvg,,1749351187.4767787,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",2,,aggregation,GossipAvg,,1749351187.476785,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,10.109346284413553,,,2,,model_update,,,1749351187.5792246,,,,,,,"0,1,2,3,4"
0.6925,,,,,EvaluationEvent,0.8670029688835144,"{'loss': 0.8670029688835144, 'accuracy': 0.6925}",,,,,,,,,,,,,2,,evaluation,,,1749351187.8981,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,3,,local_training,,,1749351187.898202,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.4047422409057617, 'mean': -0.0018986724317073822, 'std': 0.20061737298965454}}",,3,0,parameter_transfer,,1,1749351191.1484523,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.3793258666992188, 'mean': -0.0025331303477287292, 'std': 0.19911257922649384}}",,3,1,parameter_transfer,,0,1749351191.1485097,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.39559006690979, 'mean': -0.0026586551684886217, 'std': 0.20006941258907318}}",,3,2,parameter_transfer,,1,1749351191.1485274,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.4458510875701904, 'mean': -0.0032143762800842524, 'std': 0.2030232548713684}}",,3,3,parameter_transfer,,2,1749351191.148547,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.4133667945861816, 'mean': -0.0038070864975452423, 'std': 0.20109853148460388}}",,3,4,parameter_transfer,,3,1749351191.1485665,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",3,,aggregation,GossipAvg,,1749351191.148589,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",3,,aggregation,GossipAvg,,1749351191.1485987,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",3,,aggregation,GossipAvg,,1749351191.148606,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",3,,aggregation,GossipAvg,,1749351191.14862,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",3,,aggregation,GossipAvg,,1749351191.1486254,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,10.115893681597896,,,3,,model_update,,,1749351191.2489645,,,,,,,"0,1,2,3,4"
0.7435,,,,,EvaluationEvent,0.6861680357933044,"{'loss': 0.6861680357933044, 'accuracy': 0.7435}",,,,,,,,,,,,,3,,evaluation,,,1749351191.5622978,,,,,,,
