round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.274153470993042,3.3495306968688965,3.3125827312469482,3.286780595779419,3.327941417694092,3.2934083938598633,3.274153470993042,3.282456874847412,3.274153470993042,3.276242971420288,3.274153470993042,3.274153470993042,3.3250815868377686,3.274153470993042,3.307138204574585,3.268900156021118,3.309504985809326,3.2733280658721924,3.274153470993042,3.274153470993042
2,3.278459310531616,3.278459310531616,3.292294979095459,3.278459310531616,3.2651288509368896,3.2864298820495605,3.278459310531616,3.3092575073242188,3.316423177719116,3.278146743774414,3.278623342514038,3.275038242340088,3.2855610847473145,3.278459310531616,3.285273790359497,3.2879185676574707,3.278459310531616,3.278459310531616,3.278459310531616,3.295595407485962
3,3.2774007320404053,3.2774007320404053,3.2826790809631348,3.2774007320404053,3.267775297164917,3.3033406734466553,3.2774007320404053,3.306396722793579,3.287630319595337,3.2774007320404053,3.2774007320404053,3.2747159004211426,3.2936043739318848,3.2774007320404053,3.3000712394714355,3.29440975189209,3.2774007320404053,3.3028438091278076,3.259333372116089,3.2848870754241943
4,3.278353691101074,3.278353691101074,3.278353691101074,3.278353691101074,3.2916533946990967,3.277731418609619,3.330195426940918,3.278353691101074,3.278353691101074,3.280319929122925,3.278353691101074,3.298008918762207,3.2893965244293213,3.309509754180908,3.3069498538970947,3.282554864883423,3.2893407344818115,3.278353691101074,3.2902841567993164,3.281311511993408
5,3.300987482070923,3.282749891281128,3.276240110397339,3.2961034774780273,3.310940980911255,3.26794171333313,3.282749891281128,3.3010289669036865,3.282749891281128,3.291731357574463,3.2733206748962402,3.300795316696167,3.282749891281128,3.282749891281128,3.283562183380127,3.282749891281128,3.282749891281128,3.284264087677002,3.282749891281128,3.282893419265747
6,3.2817118167877197,3.2817118167877197,3.2817118167877197,3.2878177165985107,3.2766671180725098,3.288360834121704,3.2725443840026855,3.2994346618652344,3.3060128688812256,3.293736457824707,3.2926063537597656,3.285585880279541,3.2817118167877197,3.2817118167877197,3.291342258453369,3.269676446914673,3.2817118167877197,3.2817118167877197,3.2999813556671143,3.2817118167877197
7,3.306898832321167,3.282212734222412,3.282212734222412,3.282212734222412,3.282212734222412,3.282212734222412,3.3006765842437744,3.282212734222412,3.285311460494995,3.2909679412841797,3.2897393703460693,3.2814135551452637,3.282212734222412,3.29282546043396,3.2656137943267822,3.282212734222412,3.2920968532562256,3.2935543060302734,3.276247501373291,3.2775232791900635
8,3.305168628692627,3.2826895713806152,3.282034397125244,3.290719747543335,3.261600971221924,3.282034397125244,3.311530828475952,3.286062717437744,3.2890408039093018,3.282034397125244,3.282034397125244,3.3164803981781006,3.282034397125244,3.282034397125244,3.2592945098876953,3.285262107849121,3.2810308933258057,3.282034397125244,3.295941114425659,3.282034397125244
9,3.2768189907073975,3.293832302093506,3.2823736667633057,3.2823736667633057,3.2953503131866455,3.316967725753784,3.2823736667633057,3.3024086952209473,3.2823736667633057,3.25988507270813,3.2986888885498047,3.2823736667633057,3.268186330795288,3.2823736667633057,3.290175676345825,3.2917425632476807,3.2823736667633057,3.300217866897583,3.2823736667633057,3.2778525352478027
10,3.2981104850769043,3.2827341556549072,3.2695791721343994,3.2827341556549072,3.277869462966919,3.2983899116516113,3.2827341556549072,3.3079893589019775,3.2894270420074463,3.2887182235717773,3.2827341556549072,3.2827341556549072,3.2808594703674316,3.2908709049224854,3.2827341556549072,3.2827341556549072,3.285004138946533,3.2827341556549072,3.2943599224090576,3.293276071548462
