timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753392723.227307,1,235149840,0,10,4,29.079221963882446,0.00339761497479931,60.0,7.269805490970612
1753392752.8200204,2,235149840,0,10,4,29.25615167617798,0.004963058764773567,60.0,7.314037919044495
1753392781.6351454,3,235149840,0,10,4,28.451905012130737,0.00511389307457496,60.0,7.112976253032684
1753392789.4590204,4,235149840,0,10,4,7.464952707290649,0.020964633821076214,60.0,1.8662381768226624
1753392822.6349704,5,235149840,0,10,4,32.79178738594055,0.005080540381627066,60.0,8.197946846485138
1753392831.5781455,6,235149840,0,10,4,8.552002429962158,0.02035780525389425,60.0,2.1380006074905396
1753392840.4329991,7,235149840,0,10,4,8.438701391220093,0.022574563450983416,60.0,2.109675347805023
1753392849.3955088,8,235149840,0,10,4,8.496922016143799,0.02382039044438073,60.0,2.1242305040359497
1753392858.5025709,9,235149840,0,10,4,8.646831512451172,0.023939404821514833,60.0,2.161707878112793
1753392865.5733774,10,235149840,0,10,4,6.580023765563965,0.03009107672774943,60.0,1.6450059413909912
