round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.196483850479126,3.196483850479126,3.196483850479126,3.196483850479126,3.2507576942443848,3.196483850479126,3.2087104320526123,3.217550039291382,3.196483850479126,3.199265480041504
2,3.2095212936401367,3.2005014419555664,3.2040348052978516,3.2330734729766846,3.2020211219787598,3.2197563648223877,3.198841094970703,3.199479579925537,3.198988199234009,3.199521064758301
3,3.2004435062408447,3.255063772201538,3.201815366744995,3.2020373344421387,3.200265884399414,3.2152469158172607,3.2014217376708984,3.2001192569732666,3.2001919746398926,3.2083442211151123
4,3.205317974090576,3.2086663246154785,3.2053675651550293,3.211341619491577,3.202686071395874,3.209251880645752,3.202193021774292,3.202746868133545,3.2029201984405518,3.203442335128784
5,3.203325033187866,3.2031643390655518,3.206800699234009,3.2032394409179688,3.1982858180999756,3.202979326248169,3.2028894424438477,3.2029778957366943,3.2585158348083496,3.204796075820923
6,3.2072415351867676,3.2077736854553223,3.2084665298461914,3.208643674850464,3.2048540115356445,3.2285501956939697,3.2206172943115234,3.214299440383911,3.215205192565918,3.2127721309661865
7,3.2105202674865723,3.2115652561187744,3.2120697498321533,3.2122175693511963,3.213158130645752,3.210449457168579,3.21311616897583,3.2128541469573975,3.2340900897979736,3.212437868118286
8,3.2282204627990723,3.2131507396698,3.213496208190918,3.2134878635406494,3.2137911319732666,3.2144505977630615,3.2157578468322754,3.220093011856079,3.2175421714782715,3.214224338531494
9,3.2141852378845215,3.223351240158081,3.2246885299682617,3.213529348373413,3.213621139526367,3.21368408203125,3.2137019634246826,3.2135987281799316,3.218981981277466,3.2246460914611816
10,3.214373826980591,3.214456081390381,3.2184715270996094,3.2138431072235107,3.225321054458618,3.214080333709717,3.214233875274658,3.2146694660186768,3.214503288269043,3.217639684677124
