round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24
1,3.118142604827881,3.1257052421569824,3.1331961154937744,3.126007318496704,3.138381004333496,3.1310949325561523,3.134835958480835,3.131084680557251,3.1326100826263428,3.1342029571533203,3.1331043243408203,3.131504774093628,3.132042646408081,3.1294636726379395,3.1283066272735596,3.1373584270477295,3.141331195831299,3.128575563430786,3.132519483566284,3.1321675777435303,3.128607749938965,3.1325602531433105,3.1309380531311035,3.1317288875579834,3.1318705081939697
2,3.127812623977661,3.1366207599639893,3.1239473819732666,3.1292171478271484,3.129809617996216,3.127401351928711,3.1321396827697754,3.134840250015259,3.1288535594940186,3.1261634826660156,3.1238653659820557,3.134890556335449,3.125715970993042,3.1348204612731934,3.129833698272705,3.1261699199676514,3.1326510906219482,3.1332623958587646,3.129387855529785,3.124345302581787,3.1259124279022217,3.132632255554199,3.1320598125457764,3.1290321350097656,3.1271848678588867
3,3.131821393966675,3.1431801319122314,3.133085250854492,3.1322262287139893,3.126864433288574,3.1265292167663574,3.131389617919922,3.134478807449341,3.135370969772339,3.1313843727111816,3.12941837310791,3.1319971084594727,3.1319069862365723,3.12870717048645,3.133103847503662,3.128236770629883,3.1299517154693604,3.130998373031616,3.1340529918670654,3.12539005279541,3.1289095878601074,3.1347265243530273,3.1300580501556396,3.130680799484253,3.123431921005249
