timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753380341.2471457,1,26127760,0,5,3,15.996569395065308,0.010558513880613865,40.0,5.3321897983551025
1753380358.6800148,2,26127760,0,5,3,17.43044686317444,0.01395259696490124,40.0,5.8101489543914795
1753380366.461157,3,26127760,0,5,3,7.778712034225464,0.03463298278875347,40.0,2.592904011408488
1753380373.7419538,4,26127760,0,5,3,7.278537273406982,0.03943099955654404,40.0,2.4261790911356607
1753380381.4316938,5,26127760,0,5,3,7.687463760375977,0.0376717223036166,40.0,2.5624879201253257
1753380388.6765733,6,26127760,0,5,3,7.242308616638184,0.04077429113164135,40.0,2.414102872212728
1753380396.7238183,7,26127760,0,5,3,8.044976949691772,0.03973908216259696,40.0,2.681658983230591
1753380404.2735944,8,26127760,0,5,3,7.547163248062134,0.04315528752920896,40.0,2.515721082687378
1753380411.9226165,9,26127760,0,5,3,7.646740674972534,0.04761505790194824,40.0,2.548913558324178
1753380419.550007,10,26127760,0,5,3,7.625184059143066,0.049598802739261726,40.0,2.5417280197143555
