timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753352995.5267756,1,-1,training,17.309844255447388,0,0,0,
1753353012.3801954,2,-1,training,15.508420467376709,0,0,0,
1753353030.1948135,3,-1,training,16.4616801738739,0,0,0,
1753353047.6716864,4,-1,training,16.14939308166504,0,0,0,
1753353062.9777353,5,-1,training,13.922473907470703,0,0,0,
1753353067.2043376,6,-1,training,2.8608853816986084,0,0,0,
1753353084.606841,7,-1,training,16.06146550178528,0,0,0,
1753353088.7026541,8,-1,training,2.721268892288208,0,0,0,
1753353092.6815329,9,-1,training,2.6217544078826904,0,0,0,
1753353096.418955,10,-1,training,2.400662422180176,0,0,0,
