round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.270719528198242,3.2834129333496094,3.260331869125366,3.269312858581543,3.2704577445983887,3.2911770343780518,3.2440528869628906,3.2440528869628906,3.278937578201294,3.265268087387085
2,3.266057252883911,3.272824287414551,3.2509970664978027,3.2656078338623047,3.2482259273529053,3.2592294216156006,3.247140884399414,3.2685751914978027,3.2611052989959717,3.250274658203125
3,3.2518346309661865,3.2645397186279297,3.2580063343048096,3.262965440750122,3.2655394077301025,3.2407140731811523,3.2794253826141357,3.2571773529052734,3.2505078315734863,3.2388577461242676
4,3.24912166595459,3.2524960041046143,3.2522165775299072,3.2482893466949463,3.2654612064361572,3.2592344284057617,3.263777017593384,3.268862724304199,3.278270959854126,3.2534821033477783
5,3.2676029205322266,3.2784628868103027,3.2596018314361572,3.255800247192383,3.282857656478882,3.251387596130371,3.261751413345337,3.258466958999634,3.2786972522735596,3.2602479457855225
6,3.263091564178467,3.2815089225769043,3.2600812911987305,3.2592387199401855,3.261151075363159,3.2579007148742676,3.257225751876831,3.2643206119537354,3.2609753608703613,3.253502130508423
7,3.2523207664489746,3.285949945449829,3.2552177906036377,3.255204200744629,3.258112668991089,3.275773763656616,3.2556822299957275,3.263211965560913,3.2675390243530273,3.2534220218658447
8,3.2659456729888916,3.265451192855835,3.2600488662719727,3.2558250427246094,3.2592878341674805,3.256096839904785,3.264518976211548,3.261798858642578,3.2566425800323486,3.2643868923187256
9,3.2770893573760986,3.2597455978393555,3.256047248840332,3.254228115081787,3.2541158199310303,3.268197774887085,3.2596065998077393,3.2656328678131104,3.2721996307373047,3.263338088989258
10,3.277085065841675,3.2559759616851807,3.2569708824157715,3.262382984161377,3.255255937576294,3.2749125957489014,3.2579915523529053,3.2714555263519287,3.268527030944824,3.2557568550109863
