round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29
1,3.2084906101226807,3.2079129219055176,3.207193374633789,3.2075541019439697,3.2073256969451904,3.2078795433044434,3.2075037956237793,3.2076432704925537,3.207637310028076,3.2080423831939697,3.2075014114379883,3.207571029663086,3.2073347568511963,3.207690477371216,3.2078213691711426,3.2073562145233154,3.2078781127929688,3.2077651023864746,3.207456111907959,3.2076048851013184,3.2077040672302246,3.207897901535034,3.207991361618042,3.2076668739318848,3.2075958251953125,3.20770263671875,3.2075679302215576,3.2077603340148926,3.207479953765869,3.207676887512207
2,3.2079694271087646,3.2073519229888916,3.207606554031372,3.207721471786499,3.2074875831604004,3.2076995372772217,3.207257032394409,3.208008050918579,3.2072060108184814,3.2082724571228027,3.207789659500122,3.207362413406372,3.207514524459839,3.2076613903045654,3.2080230712890625,3.2068750858306885,3.207810163497925,3.2076539993286133,3.2072625160217285,3.207672357559204,3.20776629447937,3.208007574081421,3.208242654800415,3.2073514461517334,3.2074332237243652,3.2077016830444336,3.2078146934509277,3.2077255249023438,3.207393169403076,3.2082059383392334
3,3.2083637714385986,3.20729660987854,3.2073206901550293,3.2074379920959473,3.2074334621429443,3.2079949378967285,3.2072854042053223,3.207693099975586,3.207502841949463,3.2082936763763428,3.2075653076171875,3.207533121109009,3.2072412967681885,3.2078733444213867,3.207308053970337,3.2072854042053223,3.207854747772217,3.207785129547119,3.207620859146118,3.207524061203003,3.2076456546783447,3.207775354385376,3.2076969146728516,3.207268476486206,3.2076642513275146,3.2078170776367188,3.207021713256836,3.2079780101776123,3.2082359790802,3.207953929901123
