round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.314729928970337,3.314729928970337,3.314729928970337,3.314729928970337,3.314260959625244,3.314729928970337,3.314771890640259
2,3.3144640922546387,3.3147048950195312,3.3147048950195312,3.3142542839050293,3.3147048950195312,3.3147048950195312,3.3147048950195312
3,3.314647674560547,3.314647674560547,3.313185930252075,3.314647674560547,3.314647674560547,3.3146491050720215,3.314647674560547
