accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,2810.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749422569.1110075,line,264,2,,16,1688,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749422569.1111474,line,,,,,,
0.5676485272091862,,,,,EvaluationEvent,1.7821125195613219,"{'loss': 1.7821125195613219, 'accuracy': 0.5676485272091862}",,,,,,,,,,,,,0,,evaluation,,,1749422584.0266092,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749422584.0267491,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.3000330924987793, 'mean': -0.0017563573783263564, 'std': 0.11225567013025284}}",,1,0,parameter_transfer,,1,1749422611.6945796,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.300535202026367, 'mean': -0.0017695161513984203, 'std': 0.11227254569530487}}",,1,1,parameter_transfer,,0,1749422611.6946292,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.3003573417663574, 'mean': -0.0017391382716596127, 'std': 0.11226697266101837}}",,1,2,parameter_transfer,,1,1749422611.6946547,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{3: {'norm': 3.2993412017822266, 'mean': -0.0016872629057615995, 'std': 0.11223319172859192}}",,1,3,parameter_transfer,,2,1749422611.694671,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{4: {'norm': 3.30254864692688, 'mean': -0.001727366354316473, 'std': 0.11234170198440552}}",,1,4,parameter_transfer,,3,1749422611.6946855,,,,,,,
,,0,,,AggregationEvent,,,,,,,2,,,,,,,"0,1",1,,aggregation,GossipAvg,,1749422611.6947062,,,,,,,
,,1,,,AggregationEvent,,,,,,,2,,,,,,,"1,0",1,,aggregation,GossipAvg,,1749422611.69472,,,,,,,
,,2,,,AggregationEvent,,,,,,,2,,,,,,,"2,1",1,,aggregation,GossipAvg,,1749422611.6947286,,,,,,,
,,3,,,AggregationEvent,,,,,,,2,,,,,,,"3,2",1,,aggregation,GossipAvg,,1749422611.694735,,,,,,,
,,4,,,AggregationEvent,,,,,,,2,,,,,,,"4,3",1,,aggregation,GossipAvg,,1749422611.6947412,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,3.1805052717550697,,,1,,model_update,,,1749422612.8083375,,,,,,,"0,1,2,3,4"
0.6674987518721918,,,,,EvaluationEvent,1.222594141394748,"{'loss': 1.222594141394748, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,1,,evaluation,,,1749422613.30364,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749422613.3037777,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{0: {'norm': 3.2996227741241455, 'mean': -0.0017672446556389332, 'std': 0.11224153637886047}}",,2,0,parameter_transfer,,1,1749422633.2552912,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{1: {'norm': 3.2986319065093994, 'mean': -0.0017623236635699868, 'std': 0.11220789700746536}}",,2,1,parameter_transfer,,0,1749422633.2553368,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,1,,,,"{2: {'norm': 3.303400993347168, 'mean': -0.0016809047665446997, 'std': 0.11237141489982605}}",,2,2,parameter_transfer,,1,1749422633.2553554,,,,,,,
