topology_type,num_nodes,total_edges,network_density,avg_degree,max_degree,min_degree,total_cpu_cores,total_memory_gb,total_gpus,avg_bandwidth_mbps,organizational_entities,geographic_coverage
ring,7,7,0.3333333333333333,2.0,2,2,454,1024,24,4021.4285714285716,5,7
