accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3942.8571428571427,,NetworkStructureEvent,,,0.3333333333333333,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,7,,,,,5,,,,0,,network_structure,,,1749424702.2915845,ring,284,7,,43,1832,
,,,,,InitialStateEvent,,,,,,7,,,,,,,,,0,,initial_state,,,1749424702.2917385,ring,,,,,,
0.10883674488267599,,,,,EvaluationEvent,2.16520668218806,"{'loss': 2.16520668218806, 'accuracy': 0.10883674488267599}",,,,,,,,,,,,,0,,evaluation,,,1749424717.2898943,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,1,,local_training,,,1749424717.2900293,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.2394211292266846, 'mean': 0.0012523322366178036, 'std': 0.11020022630691528}}",,1,0,parameter_transfer,,"6,1",1749424737.7313974,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.2391319274902344, 'mean': 0.001234876923263073, 'std': 0.11019059270620346}}",,1,1,parameter_transfer,,"0,2",1749424737.7314537,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.2404778003692627, 'mean': 0.0011815737234428525, 'std': 0.11023696511983871}}",,1,2,parameter_transfer,,"1,3",1749424737.731475,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.2395148277282715, 'mean': 0.0012989620445296168, 'std': 0.11020287871360779}}",,1,3,parameter_transfer,,"2,4",1749424737.7314947,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.239649534225464, 'mean': 0.0012607461540028453, 'std': 0.11020790040493011}}",,1,4,parameter_transfer,,"3,5",1749424737.7315118,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{5: {'norm': 3.2385778427124023, 'mean': 0.0012168167158961296, 'std': 0.11017193645238876}}",,1,5,parameter_transfer,,"4,6",1749424737.7315297,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{6: {'norm': 3.239271402359009, 'mean': 0.001240959856659174, 'std': 0.11019526422023773}}",,1,6,parameter_transfer,,"5,0",1749424737.731547,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,6,1",1,,aggregation,GossipAvg,,1749424737.7315757,,,,,,,
