accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,5230.0,,NetworkStructureEvent,,,0.5,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749397457.8184435,ring,136,5,,57,880,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749397457.8185909,ring,,,,,,
0.1111,,,,,EvaluationEvent,2.370248403930664,"{'loss': 2.370248403930664, 'accuracy': 0.1111}",,,,,,,,,,,,,0,,evaluation,,,1749397459.413824,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749397459.4139605,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 4.1485724449157715, 'mean': 0.035429343581199646, 'std': 0.24187597632408142}}",,1,0,parameter_transfer,,"4,1",1749397466.8592103,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 4.367862701416016, 'mean': 0.044208016246557236, 'std': 0.25355371832847595}}",,1,1,parameter_transfer,,"0,2",1749397466.859268,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 4.816409587860107, 'mean': 0.017337583005428314, 'std': 0.28327956795692444}}",,1,2,parameter_transfer,,"1,3",1749397466.859295,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 4.893932819366455, 'mean': 0.01917719841003418, 'std': 0.2877393960952759}}",,1,3,parameter_transfer,,"2,4",1749397466.8593135,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 4.81674861907959, 'mean': 0.03549899533390999, 'std': 0.2816009223461151}}",,1,4,parameter_transfer,,"3,0",1749397466.8593304,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,4,1",1,,aggregation,GossipAvg,,1749397466.8593526,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",1,,aggregation,GossipAvg,,1749397466.8593667,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",1,,aggregation,GossipAvg,,1749397466.8593755,,,,,,,
,,3,,,AggregationEvent,,,,,,,3,,,,,,,"3,2,4",1,,aggregation,GossipAvg,,1749397466.8593826,,,,,,,
,,4,,,AggregationEvent,,,,,,,3,,,,,,,"4,3,0",1,,aggregation,GossipAvg,,1749397466.8593898,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,55.439392871948904,,,1,,model_update,,,1749397467.003671,,,,,,,"0,1,2,3,4"
0.9497,,,,,EvaluationEvent,0.20771773048639297,"{'loss': 0.20771773048639297, 'accuracy': 0.9497}",,,,,,,,,,,,,1,,evaluation,,,1749397467.3395557,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749397467.3396897,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 4.813554286956787, 'mean': 0.009249642491340637, 'std': 0.2834905683994293}}",,2,0,parameter_transfer,,"4,1",1749397469.2786202,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 5.1542649269104, 'mean': -0.0018099057488143444, 'std': 0.3037126064300537}}",,2,1,parameter_transfer,,"0,2",1749397469.278672,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 5.18179178237915, 'mean': 0.0006757809314876795, 'std': 0.3053392767906189}}",,2,2,parameter_transfer,,"1,3",1749397469.278693,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 5.194091320037842, 'mean': -0.008435972966253757, 'std': 0.30594849586486816}}",,2,3,parameter_transfer,,"2,4",1749397469.278711,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 5.253419876098633, 'mean': -0.003494476666674018, 'std': 0.3095409870147705}}",,2,4,parameter_transfer,,"3,0",1749397469.2787266,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,4,1",2,,aggregation,GossipAvg,,1749397469.2787466,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",2,,aggregation,GossipAvg,,1749397469.2787576,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",2,,aggregation,GossipAvg,,1749397469.278767,,,,,,,
,,3,,,AggregationEvent,,,,,,,3,,,,,,,"3,2,4",2,,aggregation,GossipAvg,,1749397469.2787778,,,,,,,
,,4,,,AggregationEvent,,,,,,,3,,,,,,,"4,3,0",2,,aggregation,GossipAvg,,1749397469.2787871,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,40.55807030201391,,,2,,model_update,,,1749397469.408577,,,,,,,"0,1,2,3,4"
0.9815,,,,,EvaluationEvent,0.05648413795977831,"{'loss': 0.05648413795977831, 'accuracy': 0.9815}",,,,,,,,,,,,,2,,evaluation,,,1749397469.7402208,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,3,,local_training,,,1749397469.7403557,,,,1,,,
