timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753351962.5675714,1,-1,training,17.25219225883484,0,0,0,
1753351967.718103,2,-1,training,4.2120521068573,0,0,0,
1753351972.5783305,3,-1,training,3.9596967697143555,0,0,0,
1753351977.6229076,4,-1,training,4.162621974945068,0,0,0,
1753351982.5437834,5,-1,training,4.011526107788086,0,0,0,
1753351987.6567018,6,-1,training,4.186077833175659,0,0,0,
1753351992.682383,7,-1,training,4.1048572063446045,0,0,0,
1753351997.5956008,8,-1,training,3.9797823429107666,0,0,0,
1753352002.7134018,9,-1,training,4.208181619644165,0,0,0,
1753352007.9354224,10,-1,training,4.256134033203125,0,0,0,
