timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753396959.451678,1,992854880,0,20,12,30.060991287231445,0.0035128582085333336,40.0,2.505082607269287
1753396988.1617465,2,992854880,0,20,12,28.35992693901062,0.0035543109901790375,40.0,2.3633272449175515
1753397014.1569805,3,992854880,0,20,12,25.648087739944458,0.00403538856578413,40.0,2.1373406449953714
1753397040.0665348,4,992854880,0,20,12,25.56182026863098,0.004405007108910032,40.0,2.130151689052582
1753397065.351269,5,992854880,0,20,12,24.937902688980103,0.005421466339258112,40.0,2.0781585574150085
1753397077.2252016,6,992854880,0,20,12,11.52675986289978,0.011364858950661302,40.0,0.9605633219083151
1753397088.6356893,7,992854880,0,20,12,11.062871932983398,0.014535104534707922,40.0,0.9219059944152832
1753397100.0251086,8,992854880,0,20,12,11.040858745574951,0.014129335733284605,40.0,0.920071562131246
1753397112.2692583,9,992854880,0,20,12,11.871689319610596,0.014681987989028443,40.0,0.9893074433008829
1753397124.2308962,10,992854880,0,20,12,11.58805251121521,0.016387568128139737,40.0,0.9656710426012675
