timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753370560.7312179,1,-1,training,27.001065492630005,0,0,0,
1753370569.2364047,2,-1,training,7.303387641906738,0,0,0,
1753370590.751744,3,-1,training,20.461873531341553,0,0,0,
1753370598.675481,4,-1,training,6.8603315353393555,0,0,0,
1753370625.9253957,5,-1,training,26.141895055770874,0,0,0,
1753370634.270007,6,-1,training,7.108837366104126,0,0,0,
1753370642.1281033,7,-1,training,6.73986554145813,0,0,0,
1753370650.065214,8,-1,training,6.857788324356079,0,0,0,
1753370657.8795004,9,-1,training,6.72043514251709,0,0,0,
1753370666.0118387,10,-1,training,6.88843035697937,0,0,0,
