accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,6500.0,,,,,,,,NetworkStructureEvent,,,0.5,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753355745.235231,ring,,,,,376,,5,,49,1648,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753355745.2354245,ring,,,,,,,,,,,
0.1074,,,,,,,,,,,,,EvaluationEvent,2.400384089279175,"{'loss': 2.400384089279175, 'accuracy': 0.1074}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753355748.20715,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753355748.2073455,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{2: 1.0, 0: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,1,"[2, 0, 1]",,,,,resource_sampling,,,,,,1753355748.207514,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,25.896395206451416,1753355774.1038148,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.230287551879883, 'mean': -0.002463238313794136, 'std': 0.19033057987689972}}",,,,1,,,,,0,parameter_transfer,,"4,1",,,,1753355774.1767058,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.2378129959106445, 'mean': -0.0007912034634500742, 'std': 0.19078832864761353}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753355774.176781,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.267418384552002, 'mean': -0.005293868947774172, 'std': 0.19246168434619904}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753355774.176829,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.236783981323242, 'mean': -0.0035027398262172937, 'std': 0.19069714844226837}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753355774.1768615,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.236783981323242, 'mean': -0.0035027398262172937, 'std': 0.19069714844226837}}",,,,1,,,,,4,parameter_transfer,,"3,0",,,,1753355774.1768913,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,4,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753355774.1769278,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753355774.1769493,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753355774.176963,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753355774.1769748,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,0",,,1,,,,,,aggregation,GossipAvg,,,,,1753355774.1770406,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,8.792531790231802,,,,,1,,,,,,model_update,,,,,,1753355774.3833537,,,,,,,,,,,,"0,1,2,3,4"
0.6323,,,,,,,,,,,,,EvaluationEvent,1.0214287843704224,"{'loss': 1.0214287843704224, 'accuracy': 0.6323}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753355774.9011738,,,,,,,,,,,,
,,,,,,,,40.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.023687037491753035,26.69392490386963,1,,3,,,,resource_resource_summary,,,,8.897974967956543,,1753355774.901238,,,5,16883600,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753355775.1805713,,,,,,,,,3,,,
,,0.6,,,,,0.6,,,,"{1: 1.0, 4: 1.0, 3: 1.0}",,SamplingEvent,,,,,,,,,3,,,,,,,,,,2,"[1, 4, 3]",,,,,resource_sampling,,,,,,1753355775.1807404,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,20.464239835739136,1753355795.6448703,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.223551034927368, 'mean': -0.002162700518965721, 'std': 0.1899372637271881}}",,,,2,,,,,0,parameter_transfer,,"4,1",,,,1753355795.7123458,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.2442429065704346, 'mean': -0.0022505521774291992, 'std': 0.1911555975675583}}",,,,2,,,,,1,parameter_transfer,,"0,2",,,,1753355795.7124076,,,,,,,,,,,,
