timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753355774.1038148,1,-1,training,25.896395206451416,0,0,0,
1753355795.6448703,2,-1,training,20.464239835739136,0,0,0,
1753355803.7758512,3,-1,training,7.012129783630371,0,0,0,
1753355811.9053404,4,-1,training,7.05959415435791,0,0,0,
1753355820.0789444,5,-1,training,7.038139343261719,0,0,0,
1753355826.7610488,6,-1,training,5.517201662063599,0,0,0,
1753355834.7554634,7,-1,training,6.802804946899414,0,0,0,
1753355842.5435395,8,-1,training,6.631844758987427,0,0,0,
1753355850.6114447,9,-1,training,6.981622934341431,0,0,0,
1753355858.4920232,10,-1,training,6.664894342422485,0,0,0,
