timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753387725.4253962,1,104511040,0,20,20,15.242911338806152,0.006560426533835114,0.0,0.7621455669403077
1753387732.2484117,2,104511040,0,20,20,6.818000555038452,0.02656203949208664,0.0,0.34090002775192263
1753387738.820032,3,104511040,0,20,20,6.567128658294678,0.03139880619508756,0.0,0.3283564329147339
1753387745.4891202,4,104511040,0,20,20,6.6641845703125,0.037273877603355744,0.0,0.333209228515625
1753387752.0587175,5,104511040,0,20,20,6.564740419387817,0.03981878692842152,0.0,0.3282370209693909
1753387758.5919306,6,104511040,0,20,20,6.528099060058594,0.04086947785954787,0.0,0.3264049530029297
1753387765.1146758,7,104511040,0,20,20,6.517791986465454,0.039691355682599946,0.0,0.3258895993232727
1753387771.6403,8,104511040,0,20,20,6.520897388458252,0.04214143907346033,0.0,0.3260448694229126
1753387778.3384466,9,104511040,0,20,20,6.692833185195923,0.04261274591914862,0.0,0.33464165925979616
1753387784.9146457,10,104511040,0,20,20,6.5710577964782715,0.044132924862633864,0.0,0.32855288982391356
