timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753387723.0534391,1,-1,training,12.870834112167358,0,0,0,
1753387730.1347446,2,-1,training,4.704212427139282,0,0,0,
1753387736.69914,3,-1,training,4.44606876373291,0,0,0,
1753387743.4063995,4,-1,training,4.581347465515137,0,0,0,
1753387749.9389627,5,-1,training,4.4387900829315186,0,0,0,
1753387756.51618,6,-1,training,4.452229261398315,0,0,0,
1753387763.0511677,7,-1,training,4.454181671142578,0,0,0,
1753387769.566133,8,-1,training,4.4465556144714355,0,0,0,
1753387776.2325306,9,-1,training,4.586805820465088,0,0,0,
1753387782.8263094,10,-1,training,4.4766552448272705,0,0,0,
