accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5660.0,,,,,,,,NetworkStructureEvent,,,0.2,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753351868.904468,star,,,,,560,,9,,60,2584,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753351868.904677,star,,,,,,,,,,,
0.1156,,,,,,,,,,,,,EvaluationEvent,2.3501923656463624,"{'loss': 2.3501923656463624, 'accuracy': 0.1156}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753351871.5790107,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753351871.5792892,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,10,,,,,,,,,,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,,,,resource_sampling,,,,,,1753351871.5793612,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,9.425997972488403,1753351881.0053709,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.3934667110443115, 'mean': 0.005863119848072529, 'std': 0.19987596571445465}, 1: {'norm': 3.4077374935150146, 'mean': 0.002199636772274971, 'std': 0.20079080760478973}, 2: {'norm': 3.395153522491455, 'mean': 0.003775904653593898, 'std': 0.20002570748329163}, 3: {'norm': 3.4343323707580566, 'mean': -0.0037717942614108324, 'std': 0.20233483612537384}, 4: {'norm': 3.420045852661133, 'mean': 0.001451066811569035, 'std': 0.20152291655540466}, 5: {'norm': 3.4232282638549805, 'mean': 0.0007388968369923532, 'std': 0.20171430706977844}, 6: {'norm': 3.4216363430023193, 'mean': 0.0040917848236858845, 'std': 0.20158033072948456}, 7: {'norm': 3.406402587890625, 'mean': 0.003227342152968049, 'std': 0.20069825649261475}, 8: {'norm': 3.447981595993042, 'mean': -0.0020726174116134644, 'std': 0.20316368341445923}, 9: {'norm': 3.395423650741577, 'mean': 0.005807416047900915, 'std': 0.19999295473098755}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753351881.162741,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,FedAvg,,,,,1753351881.1629217,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753351881.2893658,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,3.003806290637042,,,,,1,,,,,,model_update,,,,,,1753351881.3296204,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.7664,,,,,,,,,,,,,EvaluationEvent,0.7619987020492553,"{'loss': 0.7619987020492553, 'accuracy': 0.7664}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753351881.8717327,,,,,,,,,,,,
,,,,,,,,0.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.07446157105673681,10.29255747795105,1,,10,,,,resource_resource_summary,,,,1.029255747795105,,1753351881.8717992,,,10,50650800,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753351881.8752663,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,10,,,,,,,,,,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,,,,resource_sampling,,,,,,1753351881.8753264,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,3.841196060180664,1753351885.71653,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.424180269241333, 'mean': 0.00043549801921471953, 'std': 0.2017713040113449}, 1: {'norm': 3.4302592277526855, 'mean': -0.0012440112186595798, 'std': 0.2021261304616928}, 2: {'norm': 3.427517890930176, 'mean': -0.0008888571755960584, 'std': 0.20196646451950073}, 3: {'norm': 3.4503629207611084, 'mean': -0.006430478300899267, 'std': 0.20321287214756012}, 4: {'norm': 3.451294183731079, 'mean': -0.003714475780725479, 'std': 0.20333553850650787}, 5: {'norm': 3.4494802951812744, 'mean': -0.0028817025013267994, 'std': 0.20324215292930603}, 6: {'norm': 3.445291757583618, 'mean': -0.0030619241297245026, 'std': 0.20299267768859863}, 7: {'norm': 3.439800262451172, 'mean': -0.003974071703851223, 'std': 0.20265322923660278}, 8: {'norm': 3.476195812225342, 'mean': -0.008204090408980846, 'std': 0.2046724259853363}, 9: {'norm': 3.4208903312683105, 'mean': 0.00018814827490132302, 'std': 0.2015777975320816}}",,,,2,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753351885.8420606,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,2,,,,,,aggregation,FedAvg,,,,,1753351885.8422613,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,2,,,,,,resource_aggregation_cost,,,,,,1753351885.960724,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,1.6315220308153506,,,,,2,,,,,,model_update,,,,,,1753351885.9970496,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.9414,,,,,,,,,,,,,EvaluationEvent,0.18029157470464707,"{'loss': 0.18029157470464707, 'accuracy': 0.9414}",,,,,,,,,,,,,,,,,2,,,,,,evaluation,,,,,,1753351886.490687,,,,,,,,,,,,
,,,,,,,,0.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.20396358506291798,4.615529775619507,2,,10,,,,resource_resource_summary,,,,0.4615529775619507,,1753351886.490741,,,10,50650800,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,3,,,,,,local_training,,,,,,1753351886.4939272,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,10,,,,,,,,,,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,,,,resource_sampling,,,,,,1753351886.493971,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,3,,,,0,,resource_computation_time,,,,,3.6956071853637695,1753351890.1895895,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.4523065090179443, 'mean': -0.0036053385119885206, 'std': 0.20339715480804443}, 1: {'norm': 3.4539144039154053, 'mean': -0.005667283199727535, 'std': 0.2034449428319931}, 2: {'norm': 3.4515647888183594, 'mean': -0.004160684533417225, 'std': 0.20334284007549286}, 3: {'norm': 3.471200466156006, 'mean': -0.008573983795940876, 'std': 0.2043626755475998}, 4: {'norm': 3.471344470977783, 'mean': -0.006256115157157183, 'std': 0.20445524156093597}, 5: {'norm': 3.4642388820648193, 'mean': -0.005965015850961208, 'std': 0.20404505729675293}, 6: {'norm': 3.4690053462982178, 'mean': -0.006155635695904493, 'std': 0.20432040095329285}, 7: {'norm': 3.4617996215820312, 'mean': -0.0072283148765563965, 'std': 0.20386038720607758}, 8: {'norm': 3.4894001483917236, 'mean': -0.008838201873004436, 'std': 0.20542483031749725}, 9: {'norm': 3.4491488933563232, 'mean': -0.00437760166823864, 'std': 0.20319588482379913}}",,,,3,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753351890.3030376,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,3,,,,,,aggregation,FedAvg,,,,,1753351890.3032491,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,3,,,,,,resource_aggregation_cost,,,,,,1753351890.4169674,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,1.2740743850301592,,,,,3,,,,,,model_update,,,,,,1753351890.4524395,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.968,,,,,,,,,,,,,EvaluationEvent,0.10736690495014191,"{'loss': 0.10736690495014191, 'accuracy': 0.968}",,,,,,,,,,,,,,,,,3,,,,,,evaluation,,,,,,1753351890.9428189,,,,,,,,,,,,
,,,,,,,,0.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.21757718759165445,4.44899582862854,3,,10,,,,resource_resource_summary,,,,0.444899582862854,,1753351890.9428723,,,10,50650800,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,4,,,,,,local_training,,,,,,1753351890.9463065,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,10,,,,,,,,,,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,,,,resource_sampling,,,,,,1753351890.9463518,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,4,,,,0,,resource_computation_time,,,,,3.788419723510742,1753351894.7347815,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.4726691246032715, 'mean': -0.0061919488944113255, 'std': 0.20453529059886932}, 1: {'norm': 3.4780356884002686, 'mean': -0.007491567172110081, 'std': 0.20480825006961823}, 2: {'norm': 3.4694347381591797, 'mean': -0.006340508349239826, 'std': 0.20434005558490753}, 3: {'norm': 3.487278938293457, 'mean': -0.011012188158929348, 'std': 0.2051946073770523}, 4: {'norm': 3.489412546157837, 'mean': -0.007826636545360088, 'std': 0.2054665982723236}, 5: {'norm': 3.4854657649993896, 'mean': -0.006263808812946081, 'std': 0.20528750121593475}, 6: {'norm': 3.4854390621185303, 'mean': -0.00829769391566515, 'std': 0.2052137702703476}, 7: {'norm': 3.482729434967041, 'mean': -0.009092261083424091, 'std': 0.20502029359340668}, 8: {'norm': 3.509077548980713, 'mean': -0.010919191874563694, 'std': 0.20648586750030518}, 9: {'norm': 3.4696478843688965, 'mean': -0.006913745775818825, 'std': 0.20433402061462402}}",,,,4,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753351894.8475573,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,4,,,,,,aggregation,FedAvg,,,,,1753351894.8477182,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,4,,,,,,resource_aggregation_cost,,,,,,1753351894.9622195,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,1.1393581204738168,,,,,4,,,,,,model_update,,,,,,1753351894.999938,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.9785,,,,,,,,,,,,,EvaluationEvent,0.07109801789522172,"{'loss': 0.07109801789522172, 'accuracy': 0.9785}",,,,,,,,,,,,,,,,,4,,,,,,evaluation,,,,,,1753351895.4865255,,,,,,,,,,,,
,,,,,,,,0.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.215513210148364,4.540324926376343,4,,10,,,,resource_resource_summary,,,,0.4540324926376343,,1753351895.4865801,,,10,50650800,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,5,,,,,,local_training,,,,,,1753351895.4966292,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,10,,,,,,,,,,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,,,,resource_sampling,,,,,,1753351895.4966893,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,5,,,,0,,resource_computation_time,,,,,4.087941884994507,1753351899.5846412,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.4894917011260986, 'mean': -0.007538965903222561, 'std': 0.20548200607299805}, 1: {'norm': 3.494767189025879, 'mean': -0.009931226260960102, 'std': 0.20569151639938354}, 2: {'norm': 3.4893128871917725, 'mean': -0.008075973019003868, 'std': 0.20545107126235962}, 3: {'norm': 3.5018630027770996, 'mean': -0.012267655692994595, 'std': 0.20598427951335907}, 4: {'norm': 3.5042638778686523, 'mean': -0.009865419939160347, 'std': 0.20625492930412292}, 5: {'norm': 3.5091636180877686, 'mean': -0.009088379330933094, 'std': 0.20657962560653687}, 6: {'norm': 3.50193190574646, 'mean': -0.010098312050104141, 'std': 0.20610608160495758}, 7: {'norm': 3.496830940246582, 'mean': -0.009716404601931572, 'std': 0.20582354068756104}, 8: {'norm': 3.5216777324676514, 'mean': -0.011709136888384819, 'std': 0.2071862369775772}, 9: {'norm': 3.4896295070648193, 'mean': -0.008033926598727703, 'std': 0.20547138154506683}}",,,,5,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753351899.7009418,,,,,,,,,,,,
