timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753351881.162741,1,1,0,parameter_transfer,"{'norm': 3.4077374935150146, 'mean': 0.002199636772274971, 'std': 0.20079080760478973}",
1753351881.162741,1,2,0,parameter_transfer,"{'norm': 3.395153522491455, 'mean': 0.003775904653593898, 'std': 0.20002570748329163}",
1753351881.162741,1,3,0,parameter_transfer,"{'norm': 3.4343323707580566, 'mean': -0.0037717942614108324, 'std': 0.20233483612537384}",
1753351881.162741,1,4,0,parameter_transfer,"{'norm': 3.420045852661133, 'mean': 0.001451066811569035, 'std': 0.20152291655540466}",
1753351881.162741,1,5,0,parameter_transfer,"{'norm': 3.4232282638549805, 'mean': 0.0007388968369923532, 'std': 0.20171430706977844}",
1753351881.162741,1,6,0,parameter_transfer,"{'norm': 3.4216363430023193, 'mean': 0.0040917848236858845, 'std': 0.20158033072948456}",
1753351881.162741,1,7,0,parameter_transfer,"{'norm': 3.406402587890625, 'mean': 0.003227342152968049, 'std': 0.20069825649261475}",
1753351881.162741,1,8,0,parameter_transfer,"{'norm': 3.447981595993042, 'mean': -0.0020726174116134644, 'std': 0.20316368341445923}",
1753351881.162741,1,9,0,parameter_transfer,"{'norm': 3.395423650741577, 'mean': 0.005807416047900915, 'std': 0.19999295473098755}",
1753351881.1629217,1,1,0,aggregation,,FedAvg
1753351881.1629217,1,2,0,aggregation,,FedAvg
1753351881.1629217,1,3,0,aggregation,,FedAvg
1753351881.1629217,1,4,0,aggregation,,FedAvg
1753351881.1629217,1,5,0,aggregation,,FedAvg
1753351881.1629217,1,6,0,aggregation,,FedAvg
1753351881.1629217,1,7,0,aggregation,,FedAvg
1753351881.1629217,1,8,0,aggregation,,FedAvg
1753351881.1629217,1,9,0,aggregation,,FedAvg
1753351885.8420606,2,1,0,parameter_transfer,"{'norm': 3.4302592277526855, 'mean': -0.0012440112186595798, 'std': 0.2021261304616928}",
1753351885.8420606,2,2,0,parameter_transfer,"{'norm': 3.427517890930176, 'mean': -0.0008888571755960584, 'std': 0.20196646451950073}",
1753351885.8420606,2,3,0,parameter_transfer,"{'norm': 3.4503629207611084, 'mean': -0.006430478300899267, 'std': 0.20321287214756012}",
