round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3934667110443115,3.4077374935150146,3.395153522491455,3.4343323707580566,3.420045852661133,3.4232282638549805,3.4216363430023193,3.406402587890625,3.447981595993042,3.395423650741577
2,3.424180269241333,3.4302592277526855,3.427517890930176,3.4503629207611084,3.451294183731079,3.4494802951812744,3.445291757583618,3.439800262451172,3.476195812225342,3.4208903312683105
3,3.4523065090179443,3.4539144039154053,3.4515647888183594,3.471200466156006,3.471344470977783,3.4642388820648193,3.4690053462982178,3.4617996215820312,3.4894001483917236,3.4491488933563232
4,3.4726691246032715,3.4780356884002686,3.4694347381591797,3.487278938293457,3.489412546157837,3.4854657649993896,3.4854390621185303,3.482729434967041,3.509077548980713,3.4696478843688965
5,3.4894917011260986,3.494767189025879,3.4893128871917725,3.5018630027770996,3.5042638778686523,3.5091636180877686,3.50193190574646,3.496830940246582,3.5216777324676514,3.4896295070648193
6,3.50631046295166,3.51422381401062,3.5068085193634033,3.515866756439209,3.520242691040039,3.521756887435913,3.5200750827789307,3.511592149734497,3.543309450149536,3.5058789253234863
7,3.5224196910858154,3.5282435417175293,3.5217583179473877,3.5312728881835938,3.5396292209625244,3.5423412322998047,3.5390329360961914,3.5337531566619873,3.551879405975342,3.522981882095337
8,3.541545867919922,3.5460550785064697,3.5372605323791504,3.5489113330841064,3.5532729625701904,3.5526862144470215,3.5533699989318848,3.5468859672546387,3.5651307106018066,3.5404462814331055
9,3.555480718612671,3.557917356491089,3.55206298828125,3.566068410873413,3.5668163299560547,3.5651357173919678,3.5633559226989746,3.563222646713257,3.579148530960083,3.5582151412963867
10,3.5654799938201904,3.5707950592041016,3.5694162845611572,3.572152853012085,3.5805418491363525,3.578205108642578,3.5779449939727783,3.571491241455078,3.5897138118743896,3.5663578510284424
