timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753358024.2793515,1,-1,training,9.703550577163696,0,0,0,
1753358032.9948757,2,-1,training,7.610095500946045,0,0,0,
1753358041.689211,3,-1,training,7.657939672470093,0,0,0,
1753358049.6162238,4,-1,training,6.940450668334961,0,0,0,
1753358058.677237,5,-1,training,8.016162633895874,0,0,0,
1753358063.643668,6,-1,training,3.9723093509674072,0,0,0,
1753358068.443207,7,-1,training,3.8076224327087402,0,0,0,
1753358073.3625605,8,-1,training,3.9297454357147217,0,0,0,
1753358077.4887967,9,-1,training,3.127436399459839,0,0,0,
1753358082.1982894,10,-1,training,3.714909553527832,0,0,0,
