timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753348202.43118,1,25325400,0,5,2,23.710400342941284,0.02456306058001183,60.0,11.855200171470642
1753348229.391913,2,25325400,0,5,2,26.695446014404297,0.027049557426774968,60.0,13.347723007202148
1753348249.6720958,3,25325400,0,5,2,20.000431776046753,0.0391291552484017,60.0,10.000215888023376
1753348255.8711054,4,25325400,0,5,2,5.9091973304748535,0.12651464457693515,60.0,2.9545986652374268
1753348276.0582485,5,25325400,0,5,2,19.898600816726685,0.041595889460943336,60.0,9.949300408363342
1753348282.8988671,6,25325400,0,5,2,6.548869609832764,0.12724333352871256,60.0,3.274434804916382
1753348289.3007479,7,25325400,0,5,2,6.079938650131226,0.13646519278316932,60.0,3.039969325065613
1753348295.9116104,8,25325400,0,5,2,6.2409281730651855,0.1313586660936303,60.0,3.1204640865325928
1753348303.9043334,9,25325400,0,5,2,7.619675397872925,0.10656621937289801,60.0,3.8098376989364624
1753348310.205531,10,25325400,0,5,2,5.929931163787842,0.1437622084394402,60.0,2.964965581893921
