timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753351562.8229485,1,50650800,0,10,8,17.74530267715454,0.03196338830163874,19.999999999999996,2.2181628346443176
1753351572.0691895,2,50650800,0,10,8,9.133270502090454,0.06646031121722144,19.999999999999996,1.1416588127613068
1753351589.5859835,3,50650800,0,10,8,17.402040243148804,0.04265591790550215,19.999999999999996,2.1752550303936005
1753351594.7820327,4,50650800,0,10,8,5.072380542755127,0.16325667859892212,19.999999999999996,0.6340475678443909
1753351599.6764424,5,50650800,0,10,8,4.76483678817749,0.17624947869855925,19.999999999999996,0.5956045985221863
1753351604.6642952,6,50650800,0,10,8,4.854317903518677,0.1682007681054749,19.999999999999996,0.6067897379398346
1753351609.675643,7,50650800,0,10,8,4.870054244995117,0.17693848089793998,19.999999999999996,0.6087567806243896
1753351614.6106434,8,50650800,0,10,8,4.772178411483765,0.18448597769970343,19.999999999999996,0.5965223014354706
1753351619.786767,9,50650800,0,10,8,5.010545253753662,0.17806445303165483,19.999999999999996,0.6263181567192078
1753351624.9748855,10,50650800,0,10,8,5.032652139663696,0.17833539356447053,19.999999999999996,0.629081517457962
