round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,3.25567626953125,3.251796007156372,3.251796007156372,3.251796007156372,3.2643649578094482,3.251796007156372,3.251796007156372,3.251796007156372,3.251796007156372,3.251796007156372,3.250206470489502,3.251796007156372,3.251796007156372,3.2495205402374268,3.251796007156372
2,3.2529304027557373,3.2529304027557373,3.2529304027557373,3.257472276687622,3.2529304027557373,3.2529304027557373,3.2576143741607666,3.259722948074341,3.2529304027557373,3.2529304027557373,3.2529304027557373,3.2529304027557373,3.2529304027557373,3.2507877349853516,3.2529304027557373
3,3.253999948501587,3.253999948501587,3.253999948501587,3.253999948501587,3.253999948501587,3.253999948501587,3.253999948501587,3.253999948501587,3.264089822769165,3.25959849357605,3.252532958984375,3.253999948501587,3.253999948501587,3.253999948501587,3.255831480026245
