round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.331620693206787,3.3477256298065186,3.3159024715423584,3.3415493965148926,3.3159024715423584,3.3159024715423584,3.3493220806121826,3.351130485534668,3.3159024715423584,3.339362859725952
2,3.3172295093536377,3.328902244567871,3.318101167678833,3.3231098651885986,3.3188531398773193,3.350062131881714,3.330552577972412,3.3276548385620117,3.3463196754455566,3.3186850547790527
3,3.3291451930999756,3.320660352706909,3.3163459300994873,3.3164186477661133,3.335385322570801,3.317734479904175,3.3173770904541016,3.321560859680176,3.335150957107544,3.3286261558532715
4,3.3172359466552734,3.3402669429779053,3.3580801486968994,3.3177449703216553,3.3181896209716797,3.3355751037597656,3.319352149963379,3.322322130203247,3.3055617809295654,3.326408624649048
5,3.328725576400757,3.3367502689361572,3.310478687286377,3.3149948120117188,3.3147876262664795,3.3145911693573,3.3130991458892822,3.309218406677246,3.3235137462615967,3.322221279144287
6,3.315361976623535,3.3149120807647705,3.3104491233825684,3.3137216567993164,3.333164691925049,3.316990613937378,3.3137283325195312,3.315330982208252,3.3424580097198486,3.3160085678100586
7,3.316626787185669,3.324915647506714,3.3149683475494385,3.3176560401916504,3.337874412536621,3.3190736770629883,3.342684030532837,3.319739818572998,3.334988594055176,3.3178813457489014
8,3.3201117515563965,3.320594072341919,3.3189191818237305,3.334468364715576,3.3290538787841797,3.3414511680603027,3.323194980621338,3.322021245956421,3.355898857116699,3.3253390789031982
9,3.32673716545105,3.325948476791382,3.3296937942504883,3.3377082347869873,3.326960325241089,3.3306400775909424,3.330493688583374,3.3365724086761475,3.3423469066619873,3.3292012214660645
10,3.3605403900146484,3.3358097076416016,3.3372626304626465,3.3283493518829346,3.3285152912139893,3.3295364379882812,3.345576524734497,3.329634666442871,3.339885950088501,3.3312408924102783
