timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753355908.5248892,1,-1,training,27.484230756759644,0,0,0,
1753355933.9782877,2,-1,training,24.329052686691284,0,0,0,
1753355960.8169081,3,-1,training,25.628320455551147,0,0,0,
1753355969.1540055,4,-1,training,7.154204845428467,0,0,0,
1753355977.7212217,5,-1,training,7.355558156967163,0,0,0,
1753355985.9483538,6,-1,training,6.958542823791504,0,0,0,
1753355994.1524827,7,-1,training,6.952694654464722,0,0,0,
1753356002.8256972,8,-1,training,7.43181586265564,0,0,0,
1753356010.1008224,9,-1,training,5.8556671142578125,0,0,0,
1753356017.8105578,10,-1,training,6.244278907775879,0,0,0,
