timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753355119.2590487,1,-1,training,22.362844228744507,0,0,0,
1753355138.8960292,2,-1,training,18.73262858390808,0,0,0,
1753355143.4942684,3,-1,training,3.644437313079834,0,0,0,
1753355150.8057508,4,-1,training,6.392418146133423,0,0,0,
1753355171.3711252,5,-1,training,19.678513288497925,0,0,0,
1753355177.3853753,6,-1,training,5.06011438369751,0,0,0,
1753355182.087478,7,-1,training,3.723991870880127,0,0,0,
1753355187.9621491,8,-1,training,4.959978342056274,0,0,0,
1753355194.0052679,9,-1,training,5.126893997192383,0,0,0,
1753355198.5535128,10,-1,training,3.607168674468994,0,0,0,
