timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753376261.4239173,1,156766560,0,20,4,22.59739351272583,0.00520414002321874,80.0,5.6493483781814575
1753376283.0829418,2,156766560,0,20,4,21.35604238510132,0.005567510958067239,80.0,5.33901059627533
1753376301.3674872,3,156766560,0,20,4,17.995151042938232,0.006718476533568431,80.0,4.498787760734558
1753376324.410344,4,156766560,0,20,4,22.69223117828369,0.0066498529304782625,80.0,5.673057794570923
1753376343.9649298,5,156766560,0,20,4,19.210396766662598,0.006892101272461209,80.0,4.802599191665649
1753376364.506453,6,156766560,0,20,4,20.20698118209839,0.006898605919596548,80.0,5.051745295524597
1753376385.7791667,7,156766560,0,20,4,20.930013418197632,0.0061777313476340115,80.0,5.232503354549408
1753376390.3234391,8,156766560,0,20,4,4.205519199371338,0.039091487211513704,80.0,1.0513797998428345
1753376409.6117887,9,156766560,0,20,4,18.953227996826172,0.008943067641479528,80.0,4.738306999206543
1753376430.2751868,10,156766560,0,20,4,20.326689958572388,0.008250236528514362,80.0,5.081672489643097
