timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753360978.498992,1,-1,training,18.101536512374878,0,0,0,
1753360994.929186,2,-1,training,14.604737043380737,0,0,0,
1753361009.329316,3,-1,training,12.5656418800354,0,0,0,
1753361014.5511885,4,-1,training,3.3947954177856445,0,0,0,
1753361019.5457048,5,-1,training,3.1691293716430664,0,0,0,
1753361024.4728172,6,-1,training,3.128894329071045,0,0,0,
1753361030.1629012,7,-1,training,3.8704655170440674,0,0,0,
1753361035.5187774,8,-1,training,3.542088747024536,0,0,0,
1753361040.7380347,9,-1,training,3.3912160396575928,0,0,0,
1753361045.931211,10,-1,training,3.351642370223999,0,0,0,
