round_num,node_0,node_1,node_2,node_3,node_4
1,3.3502931594848633,3.2967770099639893,3.2967770099639893,3.3426170349121094,3.2967770099639893
2,3.3143346309661865,3.3193655014038086,3.31192684173584,3.3166542053222656,3.322608709335327
3,3.3177542686462402,3.316945791244507,3.310905933380127,3.313549518585205,3.3116202354431152
4,3.3500235080718994,3.3114311695098877,3.347881317138672,3.3118293285369873,3.310814380645752
5,3.325657367706299,3.3226497173309326,3.318049192428589,3.313555955886841,3.3162639141082764
6,3.326930522918701,3.319854974746704,3.3076610565185547,3.313629150390625,3.31669545173645
7,3.320368528366089,3.33272123336792,3.312344551086426,3.3140265941619873,3.3251118659973145
8,3.323141574859619,3.32039213180542,3.3164398670196533,3.304075241088867,3.320805072784424
9,3.3374974727630615,3.3183987140655518,3.3152427673339844,3.309511423110962,3.316042423248291
10,3.323873996734619,3.3188719749450684,3.313227653503418,3.3018505573272705,3.337916135787964
