accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,4106.666666666667,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 3, 'tier2_hospital': 3, 'research_center': 3, 'mobile_unit': 3, 'edge_device': 3}",,15,,,,,5,,,,0,,network_structure,,,1749444035.8795507,complete,888,105,,86,3768,
,,,,,InitialStateEvent,,,,,,15,,,,,,,,,0,,initial_state,,,1749444035.8797133,complete,,,,,,
0.0633,,,,,EvaluationEvent,2.4375698837280275,"{'loss': 2.4375698837280275, 'accuracy': 0.0633}",,,,,,,,,,,,,0,,evaluation,,,1749444039.2289479,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,1,,local_training,,,1749444039.2290692,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{0: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",1749444049.5606146,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{1: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9,10,11,12,13,14",1749444049.560734,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{2: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",1749444049.5607836,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{3: {'norm': 3.292341470718384, 'mean': 0.02000354789197445, 'std': 0.19296905398368835}}",,1,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9,10,11,12,13,14",1749444049.5608315,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{4: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9,10,11,12,13,14",1749444049.5608745,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{5: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9,10,11,12,13,14",1749444049.560918,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{6: {'norm': 3.2850341796875, 'mean': 0.019847581163048744, 'std': 0.19255229830741882}}",,1,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9,10,11,12,13,14",1749444049.560961,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{7: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",1749444049.5610037,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{8: {'norm': 3.2963337898254395, 'mean': 0.02059190906584263, 'std': 0.19314374029636383}}",,1,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9,10,11,12,13,14",1749444049.5610461,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{9: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8,10,11,12,13,14",1749444049.5610883,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{10: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,10,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",1749444049.5611298,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{11: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,11,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,12,13,14",1749444049.561171,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{12: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,12,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,11,13,14",1749444049.561212,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{13: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,13,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,11,12,14",1749444049.5612533,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,14,,,,"{14: {'norm': 3.2917680740356445, 'mean': 0.02029791846871376, 'std': 0.19290433824062347}}",,1,14,parameter_transfer,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",1749444049.5612965,,,,,,,
,,,,,AggregationEvent,,,,,,,15,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",1,,aggregation,FedAvg,,1749444049.5613782,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,15,,0.9084761547724775,,,1,,model_update,,,1749444049.7113793,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
0.1321,,,,,EvaluationEvent,2.325776965332031,"{'loss': 2.325776965332031, 'accuracy': 0.1321}",,,,,,,,,,,,,1,,evaluation,,,1749444050.041883,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,2,,local_training,,,1749444050.0419884,,,,1,,,
