activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753391222.2617714,3
aggregation,,False,,,1,GossipAvg,1753391255.323589,
aggregation,,False,,,1,GossipAvg,1753391255.3236127,
aggregation,,False,,,1,GossipAvg,1753391255.3236282,
aggregation,,True,,,1,GossipAvg,1753391255.323642,
aggregation,,False,,,1,GossipAvg,1753391255.3236568,
model_update,,,,13.86135611482274,1,,1753391255.795372,
local_training,,,{},,2,,1753391257.022746,3
aggregation,,False,,,2,GossipAvg,1753391264.6108289,
aggregation,,False,,,2,GossipAvg,1753391264.610848,
aggregation,,False,,,2,GossipAvg,1753391264.6108642,
aggregation,,True,,,2,GossipAvg,1753391264.610879,
aggregation,,False,,,2,GossipAvg,1753391264.6108925,
model_update,,,,8.181731177345023,2,,1753391265.048428,
local_training,,,{},,3,,1753391266.1210313,3
aggregation,,False,,,3,GossipAvg,1753391273.7210555,
aggregation,,False,,,3,GossipAvg,1753391273.7210746,
aggregation,,False,,,3,GossipAvg,1753391273.7211294,
aggregation,,True,,,3,GossipAvg,1753391273.7211468,
aggregation,,False,,,3,GossipAvg,1753391273.7211604,
model_update,,,,8.000987154784573,3,,1753391274.1493635,
local_training,,,{},,4,,1753391275.1972165,3
aggregation,,False,,,4,GossipAvg,1753391282.5408971,
aggregation,,False,,,4,GossipAvg,1753391282.5409157,
aggregation,,False,,,4,GossipAvg,1753391282.540931,
aggregation,,True,,,4,GossipAvg,1753391282.5410562,
aggregation,,False,,,4,GossipAvg,1753391282.541072,
model_update,,,,7.997260539721583,4,,1753391282.9718964,
local_training,,,{},,5,,1753391284.0478528,3
aggregation,,False,,,5,GossipAvg,1753391291.4807186,
aggregation,,False,,,5,GossipAvg,1753391291.4807382,
aggregation,,False,,,5,GossipAvg,1753391291.4807556,
aggregation,,True,,,5,GossipAvg,1753391291.4807703,
aggregation,,False,,,5,GossipAvg,1753391291.4807842,
model_update,,,,7.994121647447953,5,,1753391291.9029522,
local_training,,,{},,6,,1753391293.0195272,3
aggregation,,False,,,6,GossipAvg,1753391300.4091167,
aggregation,,False,,,6,GossipAvg,1753391300.4091372,
aggregation,,False,,,6,GossipAvg,1753391300.4091563,
aggregation,,True,,,6,GossipAvg,1753391300.4091704,
aggregation,,False,,,6,GossipAvg,1753391300.4091833,
model_update,,,,7.996759312736455,6,,1753391300.831876,
local_training,,,{},,7,,1753391301.9673078,3
aggregation,,False,,,7,GossipAvg,1753391309.5496247,
aggregation,,False,,,7,GossipAvg,1753391309.5496447,
aggregation,,False,,,7,GossipAvg,1753391309.5496628,
aggregation,,True,,,7,GossipAvg,1753391309.5497828,
aggregation,,False,,,7,GossipAvg,1753391309.5497983,
model_update,,,,7.991760452959413,7,,1753391309.979513,
local_training,,,{},,8,,1753391311.096893,3
aggregation,,False,,,8,GossipAvg,1753391318.8675456,
aggregation,,False,,,8,GossipAvg,1753391318.8675642,
aggregation,,False,,,8,GossipAvg,1753391318.8675792,
aggregation,,True,,,8,GossipAvg,1753391318.8676023,
aggregation,,False,,,8,GossipAvg,1753391318.8676155,
model_update,,,,7.995466509474599,8,,1753391319.300916,
local_training,,,{},,9,,1753391320.4892092,3
aggregation,,False,,,9,GossipAvg,1753391327.9779181,
aggregation,,False,,,9,GossipAvg,1753391327.977952,
aggregation,,False,,,9,GossipAvg,1753391327.9779818,
aggregation,,True,,,9,GossipAvg,1753391327.9780061,
aggregation,,False,,,9,GossipAvg,1753391327.9780252,
model_update,,,,7.996061298859391,9,,1753391328.4033897,
local_training,,,{},,10,,1753391329.586211,3
aggregation,,False,,,10,GossipAvg,1753391337.0708804,
aggregation,,False,,,10,GossipAvg,1753391337.0709004,
aggregation,,False,,,10,GossipAvg,1753391337.0709152,
aggregation,,True,,,10,GossipAvg,1753391337.0710342,
aggregation,,False,,,10,GossipAvg,1753391337.071049,
model_update,,,,7.997381977611141,10,,1753391337.4889545,
