round_num,node_0,node_1,node_2,node_3,node_4
1,3.110360622406006,3.143063545227051,3.1393773555755615,3.1259565353393555,3.150343894958496
2,3.145840883255005,3.146333932876587,3.1495985984802246,3.1300411224365234,3.1066601276397705
3,3.1157267093658447,3.1250905990600586,3.166553020477295,3.143198013305664,3.148641347885132
