timestamp,round_num,node_id,parameter_norm,parameter_summary
1753354546.2408364,1,0,3.319411277770996,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}"
1753354546.24093,1,1,3.364908456802368,"{'norm': 3.364908456802368, 'mean': 0.0064718290232121944, 'std': 0.19817349314689636}"
1753354546.2410047,1,2,3.319411277770996,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}"
1753354546.2410393,1,3,3.319411277770996,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}"
1753354546.2411532,1,4,3.319411277770996,"{'norm': 3.319411277770996, 'mean': 0.004263118375092745, 'std': 0.19555172324180603}"
1753354567.564092,2,0,3.3226921558380127,"{'norm': 3.3226921558380127, 'mean': 0.004988775588572025, 'std': 0.19572794437408447}"
1753354567.5641558,2,1,3.3284170627593994,"{'norm': 3.3284170627593994, 'mean': 0.005340550560504198, 'std': 0.19605612754821777}"
1753354567.5641994,2,2,3.319809913635254,"{'norm': 3.319809913635254, 'mean': 0.004665660206228495, 'std': 0.19556602835655212}"
1753354567.5642314,2,3,3.3329412937164307,"{'norm': 3.3329412937164307, 'mean': 0.005111460108309984, 'std': 0.19632892310619354}"
1753354567.5642593,2,4,3.319528818130493,"{'norm': 3.319528818130493, 'mean': 0.004606402944773436, 'std': 0.1955508589744568}"
1753354573.6294906,3,0,3.322997808456421,"{'norm': 3.322997808456421, 'mean': 0.005012828856706619, 'std': 0.1957453489303589}"
1753354573.6295693,3,1,3.3535168170928955,"{'norm': 3.3535168170928955, 'mean': 0.006766509730368853, 'std': 0.19749198853969574}"
1753354573.629604,3,2,3.3122615814208984,"{'norm': 3.3122615814208984, 'mean': 0.004985541105270386, 'std': 0.1951131969690323}"
1753354573.6296341,3,3,3.31317138671875,"{'norm': 3.31317138671875, 'mean': 0.004925987683236599, 'std': 0.19516833126544952}"
1753354573.6296625,3,4,3.314642906188965,"{'norm': 3.314642906188965, 'mean': 0.004887725692242384, 'std': 0.1952560544013977}"
1753354590.0239847,4,0,3.327012062072754,"{'norm': 3.327012062072754, 'mean': 0.005559045355767012, 'std': 0.19596724212169647}"
1753354590.0240445,4,1,3.329010248184204,"{'norm': 3.329010248184204, 'mean': 0.005849109031260014, 'std': 0.19607660174369812}"
1753354590.0241158,4,2,3.3154685497283936,"{'norm': 3.3154685497283936, 'mean': 0.005284683778882027, 'std': 0.19529438018798828}"
1753354590.0241475,4,3,3.3126919269561768,"{'norm': 3.3126919269561768, 'mean': 0.0050069489516317844, 'std': 0.19513800740242004}"
1753354590.0241752,4,4,3.3833391666412354,"{'norm': 3.3833391666412354, 'mean': 0.0022242579143494368, 'std': 0.19935275614261627}"
1753354594.5019991,5,0,3.333130359649658,"{'norm': 3.333130359649658, 'mean': 0.004856179468333721, 'std': 0.19634655117988586}"
1753354594.5020616,5,1,3.326561450958252,"{'norm': 3.326561450958252, 'mean': 0.005284970160573721, 'std': 0.1959482580423355}"
1753354594.502127,5,2,3.3173322677612305,"{'norm': 3.3173322677612305, 'mean': 0.005175212398171425, 'std': 0.19540715217590332}"
1753354594.5021553,5,3,3.326202154159546,"{'norm': 3.326202154159546, 'mean': 0.004207484424114227, 'std': 0.1959531605243683}"
1753354594.5021815,5,4,3.3604884147644043,"{'norm': 3.3604884147644043, 'mean': 0.005982400383800268, 'std': 0.1979282945394516}"
1753354599.0338485,6,0,3.3344852924346924,"{'norm': 3.3344852924346924, 'mean': 0.005266610998660326, 'std': 0.19641584157943726}"
