accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3515.0,,,,,,,,NetworkStructureEvent,,,0.2,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753350828.4683886,star,,,,,664,,9,,78,2496,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753350828.4685948,star,,,,,,,,,,,
0.0618,,,,,,,,,,,,,EvaluationEvent,2.374132765197754,"{'loss': 2.374132765197754, 'accuracy': 0.0618}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753350831.7461777,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753350831.7463772,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{6: 1.0, 3: 1.0, 4: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,1,"[6, 3, 4, 2]",,,,,resource_sampling,,,,,,1753350831.746572,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.465696334838867,1753350854.2121558,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.375138282775879, 'mean': -0.009884100407361984, 'std': 0.19863615930080414}, 1: {'norm': 3.375138282775879, 'mean': -0.009884100407361984, 'std': 0.19863615930080414}, 2: {'norm': 3.3958756923675537, 'mean': -0.008303822949528694, 'std': 0.1999315321445465}, 3: {'norm': 3.385120391845703, 'mean': -0.010312502272427082, 'std': 0.19920337200164795}, 4: {'norm': 3.3901827335357666, 'mean': -0.009725764393806458, 'std': 0.19953155517578125}, 5: {'norm': 3.375138282775879, 'mean': -0.009884100407361984, 'std': 0.19863615930080414}, 6: {'norm': 3.3991892337799072, 'mean': -0.009774859994649887, 'std': 0.20006050169467926}, 7: {'norm': 3.375138282775879, 'mean': -0.009884100407361984, 'std': 0.19863615930080414}, 8: {'norm': 3.375138282775879, 'mean': -0.009884100407361984, 'std': 0.19863615930080414}, 9: {'norm': 3.375138282775879, 'mean': -0.009884100407361984, 'std': 0.19863615930080414}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753350854.339642,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,FedAvg,,,,,1753350854.3398185,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753350854.4598439,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,3.9373662240743044,,,,,1,,,,,,model_update,,,,,,1753350854.4986794,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.5724,,,,,,,,,,,,,EvaluationEvent,1.803285800933838,"{'loss': 1.803285800933838, 'accuracy': 0.5724}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753350855.038515,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.024574705728542513,23.292242288589478,1,,4,,,,resource_resource_summary,,,,5.823060572147369,,1753350855.0385807,,,10,50650800,0,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753350855.3799496,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{9: 1.0, 2: 1.0, 6: 1.0, 7: 1.0}",,SamplingEvent,,,,,,,,,4,,,,,,,,,,2,"[9, 2, 6, 7]",,,,,resource_sampling,,,,,,1753350855.3801732,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,17.699280500411987,1753350873.079302,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.378678321838379, 'mean': -0.009861222468316555, 'std': 0.19884616136550903}, 1: {'norm': 3.378678321838379, 'mean': -0.009861222468316555, 'std': 0.19884616136550903}, 2: {'norm': 3.3816730976104736, 'mean': -0.009434357285499573, 'std': 0.19904352724552155}, 3: {'norm': 3.378678321838379, 'mean': -0.009861222468316555, 'std': 0.19884616136550903}, 4: {'norm': 3.378678321838379, 'mean': -0.009861222468316555, 'std': 0.19884616136550903}, 5: {'norm': 3.378678321838379, 'mean': -0.009861222468316555, 'std': 0.19884616136550903}, 6: {'norm': 3.3878300189971924, 'mean': -0.009213622659444809, 'std': 0.19941706955432892}, 7: {'norm': 3.385748863220215, 'mean': -0.009100652299821377, 'std': 0.19929948449134827}, 8: {'norm': 3.378678321838379, 'mean': -0.009861222468316555, 'std': 0.19884616136550903}, 9: {'norm': 3.379838466644287, 'mean': -0.010963345877826214, 'std': 0.1988569051027298}}",,,,2,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753350873.1902456,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,2,,,,,,aggregation,FedAvg,,,,,1753350873.1904118,,,,,,,,,,,,
