round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,4.310481071472168,4.433351993560791,4.186008453369141,4.2266106605529785,4.105395317077637,4.100078582763672,4.180237770080566,4.185323715209961,4.066254138946533,4.001579284667969,4.15414571762085,4.17241096496582,4.107388973236084,4.088730812072754,4.152709484100342
2,4.510953426361084,4.58862829208374,4.318673610687256,4.365664005279541,4.25002908706665,4.245108127593994,4.250065803527832,4.273617267608643,4.1980814933776855,4.282110214233398,4.308615684509277,4.272653579711914,4.2883806228637695,4.210290908813477,4.191298007965088
3,4.7165374755859375,4.781954765319824,4.541491985321045,4.4719953536987305,4.4381184577941895,4.472008228302002,4.462963104248047,4.443033218383789,4.5315842628479,4.390503406524658,4.473293781280518,4.457977294921875,4.493817329406738,4.430633544921875,4.488951683044434
