timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753366873.0603328,1,-1,training,15.847368240356445,0,0,0,
1753366895.2933018,2,-1,training,16.989760398864746,0,0,0,
1753366914.362477,3,-1,training,13.68885850906372,0,0,0,
1753366932.8389053,4,-1,training,13.181752681732178,0,0,0,
1753366951.3333268,5,-1,training,13.039101600646973,0,0,0,
1753366969.9809973,6,-1,training,13.148819923400879,0,0,0,
1753366989.514672,7,-1,training,13.895638465881348,0,0,0,
1753367008.9663851,8,-1,training,13.707905292510986,0,0,0,
1753367027.6088755,9,-1,training,13.024880647659302,0,0,0,
1753367036.6955245,10,-1,training,3.294473886489868,0,0,0,
