round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.296184539794922,3.306182622909546,3.307220458984375,3.3351776599884033,3.2908108234405518,3.3250911235809326,3.307220458984375,3.307220458984375,3.307220458984375,3.305000066757202
2,3.3058016300201416,3.3163628578186035,3.3095781803131104,3.301473379135132,3.305974006652832,3.3101515769958496,3.306931972503662,3.3051748275756836,3.3281495571136475,3.306936502456665
3,3.3082141876220703,3.306809663772583,3.3073720932006836,3.313735246658325,3.3068673610687256,3.3097617626190186,3.3100874423980713,3.313088893890381,3.311192035675049,3.3194656372070312
4,3.3250904083251953,3.309483766555786,3.318751573562622,3.310161590576172,3.30941104888916,3.317309617996216,3.3201334476470947,3.3107194900512695,3.310650110244751,3.319014310836792
5,3.324281930923462,3.31166934967041,3.3148841857910156,3.3026621341705322,3.316743850708008,3.3144521713256836,3.312178611755371,3.3119871616363525,3.3123514652252197,3.3123512268066406
6,3.328221321105957,3.3102500438690186,3.3122904300689697,3.312324285507202,3.3152239322662354,3.311075210571289,3.3178093433380127,3.3108057975769043,3.310767412185669,3.3179025650024414
7,3.319413661956787,3.311856985092163,3.3111984729766846,3.3120920658111572,3.304715394973755,3.312325954437256,3.3125030994415283,3.3175864219665527,3.3034021854400635,3.3134958744049072
8,3.3098223209381104,3.300048828125,3.308800220489502,3.297731637954712,3.310079574584961,3.3223578929901123,3.3124616146087646,3.308169364929199,3.3105499744415283,3.308781385421753
9,3.314889669418335,3.322283983230591,3.3077540397644043,3.3077330589294434,3.309499740600586,3.3199634552001953,3.308361053466797,3.3044896125793457,3.321389675140381,3.305995464324951
10,3.3125321865081787,3.3190112113952637,3.314258575439453,3.311816453933716,3.3058249950408936,3.312779426574707,3.322545289993286,3.3125905990600586,3.325824022293091,3.313123941421509
