round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.4258921146392822,3.4108850955963135,3.407338857650757,3.4166789054870605,3.4274284839630127,3.425016164779663,3.415999174118042,3.405024528503418,3.4090611934661865,3.389498472213745
2,3.351161241531372,3.3742008209228516,3.35518479347229,3.358025550842285,3.354714870452881,3.3810572624206543,3.329838514328003,3.3463377952575684,3.3559958934783936,3.3490123748779297
3,3.3631508350372314,3.354177713394165,3.330439567565918,3.338701009750366,3.3650643825531006,3.350867509841919,3.3508715629577637,3.348325729370117,3.340096950531006,3.357508897781372
4,3.3883886337280273,3.3478987216949463,3.3384170532226562,3.360550880432129,3.3956966400146484,3.349372386932373,3.345201015472412,3.349911689758301,3.356487274169922,3.353865146636963
5,3.3839759826660156,3.352198362350464,3.3226048946380615,3.3916404247283936,3.3718132972717285,3.3583967685699463,3.3511362075805664,3.3608908653259277,3.3898165225982666,3.356846332550049
6,3.3623385429382324,3.354947566986084,3.3473684787750244,3.3614585399627686,3.3779263496398926,3.3676209449768066,3.39190936088562,3.369506597518921,3.413498640060425,3.3576486110687256
7,3.3818118572235107,3.3855934143066406,3.3864176273345947,3.378438711166382,3.397782564163208,3.4013428688049316,3.370363712310791,3.39084792137146,3.404651403427124,3.3769371509552
8,3.3888649940490723,3.3949835300445557,3.3706138134002686,3.404313325881958,3.3946306705474854,3.3862500190734863,3.395026445388794,3.3789923191070557,3.4299278259277344,3.39214825630188
9,3.402642011642456,3.4114603996276855,3.396052837371826,3.431126832962036,3.416471242904663,3.3862829208374023,3.399909019470215,3.418583631515503,3.4599554538726807,3.401214599609375
10,3.4051706790924072,3.4210870265960693,3.4032702445983887,3.4811995029449463,3.407150983810425,3.412966728210449,3.4314441680908203,3.435161828994751,3.434292793273926,3.4332196712493896
