timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753361207.9698381,1,67534400,0,20,20,10.780816793441772,0.04917067140241846,0.0,0.5390408396720886
1753361212.7875526,2,67534400,0,20,20,4.81253457069397,0.1378899185558076,0.0,0.2406267285346985
1753361217.609202,3,67534400,0,20,20,4.8165435791015625,0.13621801385681293,0.0,0.24082717895507813
1753361222.4733756,4,67534400,0,20,20,4.858989953994751,0.13760061377577448,0.0,0.24294949769973756
1753361227.248183,5,67534400,0,20,20,4.769547462463379,0.14116643251774114,0.0,0.23847737312316894
1753361232.0131013,6,67534400,0,20,20,4.759822368621826,0.14427008968379407,0.0,0.2379911184310913
1753361236.7928538,7,67534400,0,20,20,4.774644374847412,0.14260747954066424,0.0,0.2387322187423706
1753361241.573537,8,67534400,0,20,20,4.775800466537476,0.14397586432217926,0.0,0.23879002332687377
1753361246.4027023,9,67534400,0,20,20,4.824117422103882,0.13946592529387067,0.0,0.2412058711051941
1753361251.2190464,10,67534400,0,20,20,4.8112170696258545,0.14387212008578718,0.0,0.24056085348129272
