accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,5715.0,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749354630.5966127,complete,762,45,,54,2632,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749354630.5967624,complete,,,,,,
0.1029,,,,,EvaluationEvent,2.3994280284881593,"{'loss': 2.3994280284881593, 'accuracy': 0.1029}",,,,,,,,,,,,,0,,evaluation,,,1749354633.4128182,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749354633.4129746,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.168192148208618, 'mean': 0.009620306082069874, 'std': 0.18643948435783386}}",,1,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749354644.265498,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.16379451751709, 'mean': 0.011190841905772686, 'std': 0.18609219789505005}}",,1,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749354644.2655673,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{2: {'norm': 3.176570415496826, 'mean': 0.01167947519570589, 'std': 0.18681646883487701}}",,1,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",1749354644.2656045,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{3: {'norm': 3.163198947906494, 'mean': 0.011261839419603348, 'std': 0.18605275452136993}}",,1,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",1749354644.2656403,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{4: {'norm': 3.167262077331543, 'mean': 0.011346572078764439, 'std': 0.18628747761249542}}",,1,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",1749354644.2656739,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{5: {'norm': 3.1743719577789307, 'mean': 0.011433244682848454, 'std': 0.1867019087076187}}",,1,5,parameter_transfer,,"0,1,2,3,4,6,7,8,9",1749354644.265708,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{6: {'norm': 3.1805317401885986, 'mean': 0.011598015204071999, 'std': 0.18705542385578156}}",,1,6,parameter_transfer,,"0,1,2,3,4,5,7,8,9",1749354644.2657406,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{7: {'norm': 3.172523260116577, 'mean': 0.011190957389771938, 'std': 0.1866074502468109}}",,1,7,parameter_transfer,,"0,1,2,3,4,5,6,8,9",1749354644.2657743,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{8: {'norm': 3.1717164516448975, 'mean': 0.011497202329337597, 'std': 0.18654121458530426}}",,1,8,parameter_transfer,,"0,1,2,3,4,5,6,7,9",1749354644.2658055,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{9: {'norm': 3.1944544315338135, 'mean': 0.01094310637563467, 'std': 0.18791668117046356}}",,1,9,parameter_transfer,,"0,1,2,3,4,5,6,7,8",1749354644.2658455,,,,,,,
,,,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",1,,aggregation,FedAvg,,1749354644.2658856,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,5.237298703239394,,,1,,model_update,,,1749354644.3821938,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.2963,,,,,EvaluationEvent,2.0508078746795655,"{'loss': 2.0508078746795655, 'accuracy': 0.2963}",,,,,,,,,,,,,1,,evaluation,,,1749354644.7170818,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,2,,local_training,,,1749354644.717209,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{0: {'norm': 3.1719868183135986, 'mean': 0.01064131036400795, 'std': 0.1866079568862915}}",,2,0,parameter_transfer,,"1,2,3,4,5,6,7,8,9",1749354646.6607943,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{1: {'norm': 3.1832337379455566, 'mean': 0.010644497349858284, 'std': 0.1872715801000595}}",,2,1,parameter_transfer,,"0,2,3,4,5,6,7,8,9",1749354646.6608572,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{2: {'norm': 3.184176445007324, 'mean': 0.011784711852669716, 'std': 0.18725892901420593}}",,2,2,parameter_transfer,,"0,1,3,4,5,6,7,8,9",1749354646.6608922,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{3: {'norm': 3.179572820663452, 'mean': 0.011091534048318863, 'std': 0.18702954053878784}}",,2,3,parameter_transfer,,"0,1,2,4,5,6,7,8,9",1749354646.6609347,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,9,,,,"{4: {'norm': 3.169748306274414, 'mean': 0.011102226562798023, 'std': 0.18644896149635315}}",,2,4,parameter_transfer,,"0,1,2,3,5,6,7,8,9",1749354646.6609693,,,,,,,
