timestamp,round_num,node_id,parameter_norm,parameter_summary
1749429493.8665042,1,0,3.2184946537017822,"{'norm': 3.2184946537017822, 'mean': 0.0006604171358048916, 'std': 0.1094934269785881}"
1749429493.8665042,1,1,3.2181191444396973,"{'norm': 3.2181191444396973, 'mean': -0.0004153820045758039, 'std': 0.10948184132575989}"
1749429493.8665042,1,2,3.221344470977783,"{'norm': 3.221344470977783, 'mean': -3.9917315007187426e-05, 'std': 0.10959235578775406}"
1749429493.8665042,1,3,3.214804172515869,"{'norm': 3.214804172515869, 'mean': 0.0003516774741001427, 'std': 0.10936929285526276}"
1749429493.8665042,1,4,3.2140562534332275,"{'norm': 3.2140562534332275, 'mean': -0.00029244369943626225, 'std': 0.10934402793645859}"
1749429493.8665042,1,5,3.2165212631225586,"{'norm': 3.2165212631225586, 'mean': 0.000301825231872499, 'std': 0.10942786186933517}"
1749429493.8665042,1,6,3.2173495292663574,"{'norm': 3.2173495292663574, 'mean': -0.00039999105501919985, 'std': 0.10945572704076767}"
1749429493.8665042,1,7,3.215731143951416,"{'norm': 3.215731143951416, 'mean': -0.0001983606634894386, 'std': 0.10940121114253998}"
1749429493.8665042,1,8,3.220775604248047,"{'norm': 3.220775604248047, 'mean': -6.984685023780912e-05, 'std': 0.10957299172878265}"
1749429493.8665042,1,9,3.214728355407715,"{'norm': 3.214728355407715, 'mean': 0.0003945278294850141, 'std': 0.10936657339334488}"
1749429493.8665042,1,10,3.2190146446228027,"{'norm': 3.2190146446228027, 'mean': -0.0001176537771243602, 'std': 0.10951303690671921}"
1749429493.8665042,1,11,3.219158172607422,"{'norm': 3.219158172607422, 'mean': 0.0002442130644340068, 'std': 0.10951771587133408}"
1749429493.8665042,1,12,3.2179157733917236,"{'norm': 3.2179157733917236, 'mean': 0.000660918653011322, 'std': 0.10947371274232864}"
1749429493.8665042,1,13,3.220573663711548,"{'norm': 3.220573663711548, 'mean': 0.00036247572279535234, 'std': 0.10956554114818573}"
1749429493.8665042,1,14,3.2189478874206543,"{'norm': 3.2189478874206543, 'mean': 0.000721803808119148, 'std': 0.1095084547996521}"
1749429493.8665042,1,15,3.2203569412231445,"{'norm': 3.2203569412231445, 'mean': -4.50847037427593e-05, 'std': 0.10955876111984253}"
1749429493.8665042,1,16,3.2176239490509033,"{'norm': 3.2176239490509033, 'mean': 5.582802987191826e-05, 'std': 0.10946577042341232}"
1749429493.8665042,1,17,3.217618942260742,"{'norm': 3.217618942260742, 'mean': 0.00012917706044390798, 'std': 0.10946554690599442}"
1749429493.8665042,1,18,3.2194886207580566,"{'norm': 3.2194886207580566, 'mean': 3.392249345779419e-05, 'std': 0.10952921956777573}"
1749429493.8665042,1,19,3.219431161880493,"{'norm': 3.219431161880493, 'mean': 7.032796020212118e-06, 'std': 0.10952728241682053}"
1749429501.5306318,2,0,3.216726541519165,"{'norm': 3.216726541519165, 'mean': 0.0004423017962835729, 'std': 0.10943436622619629}"
1749429501.5306318,2,1,3.2165305614471436,"{'norm': 3.2165305614471436, 'mean': 4.32671768066939e-05, 'std': 0.10942858457565308}"
1749429501.5306318,2,2,3.2177352905273438,"{'norm': 3.2177352905273438, 'mean': 1.0370932614023332e-05, 'std': 0.10946958512067795}"
