round_num,node_0,node_1,node_2,node_3,node_4
1,3.203136682510376,3.203136682510376,3.203136682510376,3.204470634460449,3.203136682510376
2,3.203136682510376,3.203136682510376,3.199108600616455,3.1991238594055176,3.2353627681732178
3,3.2076241970062256,3.2011876106262207,3.2000865936279297,3.206784963607788,3.211867332458496
4,3.2015380859375,3.197601079940796,3.200106620788574,3.202540159225464,3.204763412475586
5,3.2005839347839355,3.1991007328033447,3.198518753051758,3.189204454421997,3.2008285522460938
6,3.2000231742858887,3.204847574234009,3.1932005882263184,3.1924068927764893,3.196950912475586
7,3.1991565227508545,3.2190780639648438,3.194059133529663,3.1939446926116943,3.196463108062744
8,3.2034361362457275,3.212541341781616,3.19759202003479,3.1955010890960693,3.1987433433532715
9,3.236130475997925,3.2039501667022705,3.1984245777130127,3.1971089839935303,3.1998443603515625
10,3.2105226516723633,3.187899112701416,3.199665069580078,3.198498010635376,3.202653169631958
