timestamp,round_num,node_id,parameter_norm,parameter_summary
1749422281.6937077,1,0,3.192657709121704,"{'norm': 3.192657709121704, 'mean': 0.005580983590334654, 'std': 0.10847295075654984}"
1749422281.6938,1,1,3.19328236579895,"{'norm': 3.19328236579895, 'mean': 0.0055976081639528275, 'std': 0.1084933653473854}"
1749422281.6938322,1,2,3.193495035171509,"{'norm': 3.193495035171509, 'mean': 0.005672099534422159, 'std': 0.10849674046039581}"
1749422281.693855,1,3,3.1932904720306396,"{'norm': 3.1932904720306396, 'mean': 0.005566401407122612, 'std': 0.10849525034427643}"
1749422281.6938763,1,4,3.192279577255249,"{'norm': 3.192279577255249, 'mean': 0.005562014412134886, 'std': 0.10846104472875595}"
1749422302.6023421,2,0,3.1913704872131348,"{'norm': 3.1913704872131348, 'mean': 0.005583271849900484, 'std': 0.10842897742986679}"
1749422302.6023908,2,1,3.1917471885681152,"{'norm': 3.1917471885681152, 'mean': 0.005612246226519346, 'std': 0.10844031721353531}"
1749422302.6024153,2,2,3.195610523223877,"{'norm': 3.195610523223877, 'mean': 0.005724761169403791, 'std': 0.1085660457611084}"
1749422302.6024377,2,3,3.1924917697906494,"{'norm': 3.1924917697906494, 'mean': 0.005607997998595238, 'std': 0.10846589505672455}"
1749422302.6024594,2,4,3.1942801475524902,"{'norm': 3.1942801475524902, 'mean': 0.005625884979963303, 'std': 0.10852589458227158}"
1749422323.1606116,3,0,3.1923880577087402,"{'norm': 3.1923880577087402, 'mean': 0.005658673122525215, 'std': 0.10845973342657089}"
1749422323.1606724,3,1,3.1929702758789062,"{'norm': 3.1929702758789062, 'mean': 0.005654321983456612, 'std': 0.10847979038953781}"
1749422323.1607184,3,2,3.1947946548461914,"{'norm': 3.1947946548461914, 'mean': 0.00568774389103055, 'std': 0.10854019969701767}"
1749422323.1607413,3,3,3.1926820278167725,"{'norm': 3.1926820278167725, 'mean': 0.005694788880646229, 'std': 0.10846786201000214}"
1749422323.1607616,3,4,3.1927847862243652,"{'norm': 3.1927847862243652, 'mean': 0.005626398138701916, 'std': 0.10847493261098862}"
